year,week,start_date,n_days_in_week,a_weekly,b1_eff,b2_eff,beta_h_fitted,beta_m_fitted,beta_h_climate,beta_m_climate,valid,temp_mean,precip_mean,umid_min_mean,defor_clearcut_4wk,defor_degradation_4wk,defor_burnscar_4wk,defor_total_4wk,fire_counts_4wk,fire_trends_ha,sin_week,cos_week,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022,year_2023
2020,28,2020-07-15,7,0.43508698156682024,0.6013536896706329,0.06905790771481023,0.03004619662095681,0.261641161692866,0.008368284337100016,0.2174345767733338,True,26.790157142857144,0.38884285714285716,60.80568571428572,0.07,0.0,0.0,0.4,0.0,17.0,-0.23931566428755743,-0.9709418174260521,0,0,0,1,0,0,0
2020,29,2020-07-22,7,0.43682085253456215,0.29481241685998477,0.05085339928013201,0.022213825227827753,0.12878021127055328,0.008401632899287872,0.2183010782225219,True,26.833157142857143,0.8015857142857142,62.85034285714285,0.07,0.0,0.0,0.16,0.0,17.0,-0.3546048870425356,-0.9350162426854148,0,0,0,1,0,0,0
2020,30,2020-07-29,7,0.47276036866359444,0.3292324004902477,0.08727380079648521,0.04125959423921945,0.1556480310317697,0.009092878794125903,0.23626183965650746,True,27.724457142857148,0.04805714285714286,44.52137142857142,0.07,0.0,0.0,0.49,4.0,17.0,-0.46472317204376806,-0.8854560256532101,0,0,0,1,0,0,0
2020,31,2020-08-05,7,0.4793502304147465,0.67668351239874,0.1380264830095092,0.06616302643394532,0.324368397586196,0.009219625488952833,0.2395551209118936,True,27.887885714285716,0.16240000000000002,49.39668571428571,0.07,0.0,0.0,0.4,7.0,78.0,-0.5680647467311556,-0.8229838658936566,0,0,0,1,0,0,0
2020,32,2020-08-12,7,0.5005011520737328,0.5626358889683951,0.21201997496307717,0.1061162417316641,0.2815999106267106,0.009626433630618504,0.2501252870950464,True,28.41242857142857,0.29144285714285717,51.05488571428572,0.0,0.0,0.0,1.01,10.0,78.0,-0.663122658240795,-0.7485107481711013,0,0,0,1,0,0,0
2020,33,2020-08-19,7,0.5016561059907835,0.6251796931487502,0.19026715817736037,0.09544868166918706,0.3136252104095149,0.009648647539982836,0.2507024749374457,True,28.441071428571426,0.12412857142857144,46.519742857142866,0.0,0.0,0.0,1.01,15.0,78.0,-0.7485107481711011,-0.6631226582407952,0,0,0,1,0,0,0
2020,34,2020-08-26,7,0.4380812211981567,0.2470399457835125,0.1856450161281091,0.08132759537475352,0.10822356113356757,0.008425874312599177,0.21893094705003807,True,26.864414285714282,2.2562714285714285,66.25507142857143,0.0,0.0,0.0,0.68,11.0,78.0,-0.8229838658936564,-0.5680647467311559,0,0,0,1,0,0,0
2020,35,2020-09-02,7,0.5039447004608295,0.5445477748683778,0.13584810658567162,0.06845993338148712,0.2744219652926559,0.009692665426219499,0.2518461992755269,True,28.497828571428574,0.36357142857142855,47.85491428571429,0.0,0.0,0.0,0.8200000000000001,15.0,139.0,-0.8854560256532096,-0.4647231720437691,0,0,0,1,0,0,0
2020,36,2020-09-09,7,0.4943231566820277,0.5598933247274243,0.12209661753627242,0.0603551854007284,0.27676823568445597,0.009507608604218256,0.24703783591812187,True,28.259214285714286,1.3228857142857142,54.931871428571434,0.0,0.0,0.0,0.2,15.0,139.0,-0.9350162426854147,-0.3546048870425359,0,0,0,1,0,0,0
2020,37,2020-09-16,7,0.509280529953917,0.5131000835519833,0.10845975192010818,0.055236439936543064,0.2613118824707532,0.009795292579557075,0.2545127783199886,True,28.630157142857144,0.9469,53.97952857142856,0.0,0.0,0.0,0.2,13.0,139.0,-0.970941817426052,-0.23931566428755774,0,0,0,1,0,0,0
2020,38,2020-09-23,7,0.46309101382488477,0.5322955281413768,0.08667825767992315,0.04013992222557022,0.24650127578144265,0.00890690239383177,0.23142958273754669,True,27.48465714285714,3.6086285714285715,61.237928571428576,0.0,0.0,0.0,0.2,16.0,139.0,-0.992708874098054,-0.12053668025532357,0,0,0,1,0,0,0
2020,39,2020-09-30,7,0.46992396313364054,0.5388618207279247,0.05899752188529371,0.027724349299400913,0.2532240823778757,0.009038324534918925,0.23484434692036052,True,27.654114285714282,1.3280857142857145,61.98311428571429,0.0,0.0,0.0,0.06,9.0,139.0,-1.0,-1.8369701987210297e-16,0,0,0,1,0,0,0
2020,40,2020-10-07,7,0.4733110599078341,0.5257408256044608,0.07460928090985726,0.03531339782640587,0.2488389474036671,0.00910347056337892,0.23653704742575124,True,27.738114285714286,0.8032714285714286,56.824785714285724,0.0,0.0,0.0,0.0,6.0,177.0,-0.992708874098054,0.1205366802553232,0,0,0,1,0,0,0
2020,41,2020-10-14,7,0.512317396313364,0.44250138025022007,0.07142186362477575,0.036590663212093276,0.2267011549948626,0.009853702420040255,0.2560304512901281,True,28.705471428571432,0.3872142857142857,53.334342857142865,0.0,0.0,0.0,0.0,9.0,177.0,-0.9709418174260521,0.23931566428755738,0,0,0,1,0,0,0
