date,geocodigo,epiweek,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot,pressao_min,pressao_med,pressao_max,umid_min,umid_med,umid_max
2003-08-01,1302603,200331,23.3116,26.0381,28.9861,1.1569,2.7523,4.314,22.0185,0.9887,0.9913,0.9933,71.5405,85.9018,96.1144
2003-08-02,1302603,200331,23.5793,25.5687,27.9327,0.0221,4.6876,12.2416,37.5009,0.9898,0.9917,0.9935,80.3964,89.1108,96.7462
2003-08-03,1302603,200332,23.5488,25.8723,29.9776,0.0189,2.4695,12.3043,19.7559,0.989,0.992,0.9935,71.6096,89.1706,98.0317
2003-08-04,1302603,200332,23.4368,25.8582,29.1867,0.02,1.2006,4.7839,9.6052,0.9881,0.9914,0.9933,73.2576,88.2373,97.6056
2003-08-05,1302603,200332,23.4715,26.4096,30.201,0.0271,0.5638,1.7643,4.5105,0.9871,0.9905,0.9922,69.2458,85.7391,96.3157
2003-08-06,1302603,200332,23.9987,26.4667,29.4822,0.0247,1.7376,6.3573,13.9007,0.9883,0.9904,0.9923,72.2217,85.1903,94.7374
2003-08-07,1302603,200332,23.4868,26.8727,30.9379,0.0044,0.9074,6.3822,7.2592,0.9874,0.9902,0.9919,68.2464,83.7977,95.8456
2003-08-08,1302603,200332,23.9269,27.066,30.6917,0.0392,0.3652,0.787,2.9218,0.9875,0.9901,0.9916,63.4228,82.5041,96.2682
2003-08-09,1302603,200332,24.2922,27.0891,31.0584,0.0,0.3615,1.2871,2.8921,0.9891,0.9917,0.9938,64.6634,82.8724,94.4955
2003-08-10,1302603,200333,22.9471,25.534,27.3091,0.1482,3.5999,7.1782,28.7989,0.991,0.9932,0.9955,80.0951,88.4301,97.1555
2003-08-11,1302603,200333,23.2471,25.3592,28.3718,0.169,1.928,7.4732,15.4241,0.9901,0.9927,0.9944,76.4965,88.3552,95.4866
2003-08-12,1302603,200333,22.9235,25.1611,28.7827,0.4571,2.259,6.068,18.0717,0.9896,0.9921,0.9938,73.8444,88.1025,96.3707
2003-08-13,1302603,200333,22.7831,25.4002,29.0115,0.2332,1.5273,5.704,12.2187,0.9896,0.9923,0.9942,70.9635,87.2634,96.9415
2003-08-14,1302603,200333,23.0792,26.1007,30.3337,0.0048,0.7792,3.9085,6.2335,0.9892,0.9925,0.9947,69.8911,86.7441,97.7077
2003-08-15,1302603,200333,23.4732,26.3565,29.9518,0.1216,1.2885,3.3754,10.308,0.9895,0.9919,0.9937,68.5232,86.0622,95.9301
2003-08-16,1302603,200333,23.3363,25.445,28.5261,0.7513,3.5586,8.052,28.4688,0.9899,0.9922,0.994,76.5901,88.7146,96.8935
2003-08-17,1302603,200334,23.6847,25.3634,28.7224,0.4325,3.1594,9.1643,25.2748,0.9902,0.9931,0.995,74.5025,88.7605,96.3715
2003-08-18,1302603,200334,22.9535,25.1234,28.1378,0.8153,3.0603,8.0502,24.4827,0.9916,0.9939,0.9959,79.3738,89.3185,95.8506
2003-08-19,1302603,200334,22.8255,24.8724,27.7234,1.3975,5.8149,10.3794,46.5191,0.9917,0.994,0.996,84.4712,90.566,97.4047
2003-08-20,1302603,200334,22.5822,24.6476,27.6295,0.5685,4.8142,10.8117,38.5134,0.9902,0.9937,0.9959,78.0223,89.9951,97.2271
2003-08-21,1302603,200334,22.6234,25.1153,28.7274,0.0019,1.7804,10.398,14.2434,0.9882,0.9918,0.9937,71.7243,88.5356,98.7878
2003-08-22,1302603,200334,23.0976,26.1433,30.4259,0.0117,0.7424,1.8372,5.939,0.9874,0.9906,0.9925,69.6001,87.384,98.1135
2003-08-23,1302603,200334,23.6478,26.9975,31.0044,0.0,0.3951,1.4397,3.1607,0.9887,0.9906,0.9927,62.8103,79.7796,91.4898
2003-08-24,1302603,200335,23.7031,27.2177,31.6083,0.0,0.2755,1.3407,2.2043,0.988,0.9909,0.9929,62.595,81.8607,95.3671
2003-08-25,1302603,200335,24.6832,26.869,30.1328,0.5116,2.2608,8.2574,18.0865,0.9891,0.9914,0.9932,72.1503,86.2566,95.7
2003-08-26,1302603,200335,23.3442,25.2828,28.0025,0.0064,3.8373,9.9093,30.6984,0.989,0.9915,0.9936,83.7134,90.3154,97.2466
2003-08-27,1302603,200335,23.0595,25.37,28.3503,0.1217,3.1731,9.7207,25.3846,0.9902,0.992,0.9938,76.0605,88.716,97.6133
2003-08-28,1302603,200335,23.2302,24.9528,27.7114,0.1615,6.1132,16.9326,48.9059,0.9907,0.9928,0.9947,79.7429,90.3954,97.177
2003-08-29,1302603,200335,22.668,24.7694,28.2496,0.0682,3.9525,18.2299,31.6202,0.9904,0.9931,0.9949,73.9725,88.7839,97.145
2003-08-30,1302603,200335,22.6914,24.8393,28.3357,0.4225,5.0499,8.9567,40.3991,0.9913,0.9933,0.9956,74.0345,88.9694,96.3882
2003-08-31,1302603,200336,22.3277,24.8523,28.4343,1.2925,4.9465,10.8148,39.5718,0.9912,0.9936,0.9952,74.9034,88.6526,96.6858
2003-09-01,1302603,200336,22.3553,24.6806,27.8542,1.2576,4.6301,11.4046,37.0406,0.9915,0.9936,0.9954,79.5637,90.074,97.1256
2003-09-02,1302603,200336,23.1244,25.3123,29.3834,0.2458,2.7987,12.3501,22.3893,0.991,0.9937,0.9953,73.7402,88.7395,96.6726
2003-09-03,1302603,200336,22.9127,25.5708,29.9141,0.0125,1.4885,5.976,11.9082,0.9904,0.993,0.9949,67.3843,87.7762,97.6399
2003-09-04,1302603,200336,23.3312,25.5659,28.9542,0.0026,1.8615,6.6098,14.8918,0.9901,0.9923,0.9941,72.6131,87.6759,96.529
2003-09-05,1302603,200336,22.9954,25.4926,29.0655,0.0009,2.559,7.5993,20.472,0.9895,0.9924,0.994,73.3891,87.5566,96.2027
2003-09-06,1302603,200336,22.888,25.7609,30.0178,0.0045,1.4759,7.6066,11.8071,0.9871,0.9911,0.9931,69.1437,87.8835,98.7095
2003-09-07,1302603,200337,23.4137,25.662,29.0102,0.1052,2.4511,4.4794,19.6089,0.9881,0.9911,0.9933,73.4719,88.0441,95.2209
2003-09-08,1302603,200337,23.2862,25.9918,29.8812,0.0141,0.8746,4.5607,6.9971,0.9873,0.9903,0.9926,66.5229,86.7281,98.3708
2003-09-09,1302603,200337,23.7881,26.2215,29.6851,0.0001,1.102,2.346,8.8157,0.9867,0.9904,0.9932,74.8549,87.2702,96.8882
2003-09-10,1302603,200337,24.0074,27.3797,31.4213,0.0047,0.6338,2.3625,5.0705,0.9884,0.9905,0.9926,62.5532,83.1121,95.9411
2003-09-11,1302603,200337,23.7933,25.9737,28.5563,0.3237,2.9314,7.0466,23.4515,0.9892,0.9915,0.9934,74.2554,86.5345,93.7942
2003-09-12,1302603,200337,23.2461,25.415,28.0419,0.1507,2.615,7.3009,20.9201,0.9904,0.9922,0.9945,74.1444,85.9562,95.2026
2003-09-13,1302603,200337,23.379,25.1702,27.7471,0.0974,4.0342,13.9548,32.2735,0.9911,0.9929,0.9948,78.3004,88.8322,96.0682
2003-09-14,1302603,200338,22.6295,25.3065,29.6564,0.0821,2.449,15.7,19.5917,0.9886,0.9921,0.9943,69.2512,87.7244,97.6807
2003-09-15,1302603,200338,23.2182,25.7959,29.07,0.2346,2.2662,7.9872,18.1295,0.9885,0.991,0.9927,73.3584,86.1365,95.8028
2003-09-16,1302603,200338,23.0363,25.5826,29.0688,0.0152,2.9359,8.1629,23.4871,0.9878,0.9907,0.9925,74.0527,88.5776,98.7964
2003-09-17,1302603,200338,23.8624,25.7859,27.4874,0.2047,3.4127,8.115,27.3013,0.9878,0.9907,0.9925,79.188,88.7896,97.1304
2003-09-18,1302603,200338,23.2621,25.7028,28.5611,0.0559,2.2746,8.3991,18.197,0.9872,0.9902,0.9921,74.0838,86.8074,96.3408
2003-09-19,1302603,200338,23.5653,25.6195,28.3613,0.0083,2.0503,6.0951,16.4024,0.9866,0.9894,0.9914,76.7929,88.1967,96.7216
2003-09-20,1302603,200338,23.6443,25.8422,28.6004,0.063,1.7574,6.5752,14.0592,0.9866,0.989,0.9909,75.4195,87.6065,95.5902
2003-09-21,1302603,200339,23.6525,25.2372,27.9025,0.0003,5.1431,12.2886,41.1446,0.9877,0.9901,0.993,77.8718,90.7367,97.507
2003-09-22,1302603,200339,23.5569,26.1483,29.7137,0.036,1.9686,12.2927,15.7485,0.9877,0.9906,0.9928,71.2818,88.1947,98.7469
2003-09-23,1302603,200339,24.0677,26.8457,30.3702,0.0009,0.5338,1.4323,4.2704,0.9868,0.9903,0.9927,67.976,85.0657,96.113
2003-09-24,1302603,200339,24.0719,27.1237,31.4868,0.0,0.5033,2.061,4.0266,0.9865,0.9893,0.9915,61.4013,82.9858,96.0246
2003-09-25,1302603,200339,24.5489,26.1101,28.3457,0.0196,3.396,9.6848,27.1677,0.987,0.9891,0.9919,81.4706,88.7101,95.0758
2003-09-26,1302603,200339,23.5535,26.3586,30.4549,0.0003,1.9268,9.8074,15.4141,0.9862,0.9887,0.9906,68.5284,85.9858,97.3441
2003-09-27,1302603,200339,23.9136,25.6589,28.3922,0.161,3.8265,8.4778,30.6118,0.9862,0.9885,0.9905,81.4379,90.2239,97.517
2003-09-28,1302603,200340,23.7928,26.0644,30.1391,0.0218,1.9746,8.4811,15.7967,0.9866,0.9885,0.9904,67.6199,87.1423,97.6027
2003-09-29,1302603,200340,23.8446,26.6269,30.0383,0.0001,1.6038,6.5991,12.8303,0.9862,0.9888,0.991,70.1481,85.8755,96.2969
2003-09-30,1302603,200340,24.6105,26.939,30.0067,1.696,2.8354,5.1209,22.6831,0.9874,0.9898,0.9919,71.9084,85.4805,95.2887
2003-10-01,1302603,200340,23.9069,26.1918,28.9134,0.5609,3.091,7.4757,24.7281,0.9874,0.9899,0.9917,75.3393,86.3824,94.4791
2003-10-02,1302603,200340,23.6168,26.3452,29.9982,0.0412,1.701,7.5401,13.6079,0.9864,0.989,0.9909,69.1975,86.8226,98.2912
2003-10-03,1302603,200340,23.9916,26.0948,29.2093,0.01,2.4932,7.3717,19.9459,0.9866,0.9889,0.9914,74.1154,87.4116,96.4665
2003-10-04,1302603,200340,24.2412,25.8065,28.708,0.2907,4.8024,13.8567,38.4194,0.9874,0.9895,0.9916,74.9783,89.4084,96.681
2003-10-05,1302603,200341,23.5635,25.432,27.2883,0.0045,3.4521,14.2546,27.617,0.9862,0.9891,0.991,81.3193,89.5277,96.9798
2003-10-06,1302603,200341,24.0263,26.5141,30.1397,0.0036,1.0886,6.2328,8.7086,0.9851,0.9883,0.9905,68.3352,86.8611,98.3396
2003-10-07,1302603,200341,24.3408,26.5876,29.5058,0.327,1.1481,2.7969,9.1849,0.9872,0.9889,0.9912,71.7599,85.4496,94.9492
2003-10-08,1302603,200341,23.9126,26.4803,30.458,0.0006,1.4052,5.4508,11.2417,0.987,0.9886,0.9904,70.1213,85.1996,95.3071
2003-10-09,1302603,200341,23.7851,26.6565,30.1677,0.0,1.8039,5.4636,14.4311,0.9844,0.9877,0.9898,73.283,86.6995,97.3242
2003-10-10,1302603,200341,24.4188,26.5671,27.9986,0.0896,3.8519,9.6738,30.8151,0.9855,0.9878,0.9901,78.5672,87.645,95.4904
2003-10-11,1302603,200341,24.3114,26.7889,30.2839,0.0,1.991,10.0113,15.9283,0.986,0.9884,0.9909,69.1345,86.1058,97.1437
2003-10-12,1302603,200342,24.2366,26.283,28.7678,0.1787,1.7522,4.4969,14.0179,0.9881,0.9898,0.9917,75.4728,87.1112,95.6031
2003-10-13,1302603,200342,24.0055,25.8142,28.4678,0.192,3.5715,7.392,28.5721,0.9877,0.9904,0.9923,78.4284,88.2699,95.5679
2003-10-14,1302603,200342,23.6365,25.7207,29.0266,0.3062,3.3249,7.798,26.5996,0.9874,0.9905,0.9926,76.8876,87.7953,95.2964
2003-10-15,1302603,200342,23.507,25.3953,28.0943,0.9554,5.0733,9.4068,40.5864,0.988,0.9906,0.9922,77.3899,89.4353,97.1125
2003-10-16,1302603,200342,23.3155,25.4464,29.2958,1.8866,5.7878,10.2931,46.3021,0.988,0.9909,0.9927,72.866,88.9484,97.6785
2003-10-17,1302603,200342,23.5145,25.5164,28.9243,0.0567,4.8687,11.5343,38.9492,0.9872,0.99,0.992,76.5075,90.0722,97.787
2003-10-18,1302603,200342,23.7996,25.7915,28.3337,0.127,3.5267,10.9458,28.2133,0.9855,0.9891,0.9913,77.9202,89.4076,96.3546
2003-10-19,1302603,200343,24.364,27.0999,30.7894,0.017,1.1855,5.0203,9.4837,0.9865,0.9888,0.9911,70.7426,84.7383,93.4082
2003-10-20,1302603,200343,24.7573,27.9592,32.0448,0.0,0.3969,2.5407,3.175,0.9859,0.9887,0.9914,55.6297,78.7725,93.0006
2003-10-21,1302603,200343,25.1645,28.2236,31.3255,0.0,0.1959,0.5445,1.567,0.9851,0.9883,0.9905,59.5225,77.0579,90.5715
2003-10-22,1302603,200343,24.7884,27.9829,31.5802,0.0077,0.4745,1.9315,3.796,0.9859,0.9883,0.9909,63.0509,80.7926,95.3232
2003-10-23,1302603,200343,24.5175,27.5163,31.2732,0.0003,0.4726,1.9316,3.7812,0.9866,0.9888,0.9914,63.1938,82.7605,96.2235
2003-10-24,1302603,200343,25.3004,28.3192,31.8483,0.0011,0.3366,0.823,2.693,0.9864,0.9889,0.9911,60.9378,78.9008,91.7796
2003-10-25,1302603,200343,25.0077,28.437,32.0663,0.0003,0.1843,0.6514,1.4741,0.9852,0.989,0.9915,56.0164,76.5875,92.2677
2003-10-26,1302603,200344,25.2522,28.7177,32.5216,0.0005,0.0727,0.3413,0.5819,0.9836,0.9874,0.9898,51.9535,73.9539,91.5584
2003-10-27,1302603,200344,25.1116,28.7274,32.3005,0.0103,0.0546,0.1158,0.4367,0.983,0.9862,0.9883,53.6117,72.3692,88.3805
2003-10-28,1302603,200344,24.9033,27.6026,30.2865,0.0235,1.0709,4.9714,8.5672,0.9851,0.9873,0.9892,69.4391,79.0045,90.9152
2003-10-29,1302603,200344,23.9032,25.3777,27.5898,0.0404,5.7295,11.8608,45.836,0.987,0.9893,0.9916,77.873,90.0775,96.2032
2003-10-30,1302603,200344,23.6954,25.6756,28.7387,0.0033,3.7968,12.0051,30.3747,0.9862,0.9891,0.991,76.9908,89.4778,97.4646
2003-10-31,1302603,200344,23.4697,25.7325,28.6626,0.0062,2.3176,10.7193,18.541,0.9864,0.9888,0.9909,75.0988,86.9342,96.0549
2003-11-01,1302603,200344,23.751,26.6504,30.3103,0.0045,0.9108,3.5282,7.2866,0.9853,0.9883,0.991,70.9514,84.7498,95.7066
2003-11-02,1302603,200345,23.9231,25.8659,28.1764,0.015,3.0456,9.8914,24.3645,0.9858,0.9884,0.9911,80.4119,88.1626,94.9078
2003-11-03,1302603,200345,23.3617,24.6315,26.2588,0.2717,14.3397,29.1437,114.7176,0.987,0.9895,0.9918,84.7867,92.4181,97.8292
2003-11-04,1302603,200345,23.1507,25.0877,27.4495,1.6537,8.3772,29.6245,67.0177,0.9868,0.9894,0.9918,79.7477,90.1359,97.1312
2003-11-05,1302603,200345,23.3401,25.8414,29.9091,0.3158,2.6525,10.6059,21.22,0.9866,0.9898,0.9921,69.8147,87.8073,97.8069
2003-11-06,1302603,200345,23.6336,26.3613,30.4744,0.8007,1.4765,5.4647,11.8123,0.9851,0.9895,0.9914,59.912,82.7195,96.4661
2003-11-07,1302603,200345,23.977,27.1407,30.4296,0.0,0.5689,1.1014,4.5511,0.9844,0.9881,0.9902,64.1439,79.8239,93.9711
2003-11-08,1302603,200345,23.4414,26.7939,29.9282,0.133,2.2778,5.539,18.2226,0.9851,0.9879,0.9902,69.6387,84.5382,96.3616
2003-11-09,1302603,200346,23.5289,25.7611,28.1842,0.2022,7.9092,20.9248,63.2732,0.9876,0.9891,0.9916,78.3618,88.7144,97.0848
2003-11-10,1302603,200346,23.7591,25.6439,28.5443,0.4838,6.7412,21.6062,53.9298,0.9859,0.989,0.9913,81.6474,90.3826,97.3689
2003-11-11,1302603,200346,23.5059,26.0482,29.6002,0.009,3.9948,13.6488,31.9586,0.9855,0.9884,0.9906,74.0477,87.2259,97.0466
2003-11-12,1302603,200346,23.7234,26.7543,30.7326,0.0,1.2952,8.439,10.3618,0.9854,0.9881,0.9905,66.5584,85.5524,98.4568
2003-11-13,1302603,200346,24.1968,26.9855,30.0634,0.0061,2.07,7.685,16.5601,0.9863,0.9887,0.9914,70.5034,85.0792,97.0478
2003-11-14,1302603,200346,24.812,26.6107,29.0169,0.1036,3.96,8.5092,31.6801,0.9859,0.9893,0.9917,77.2756,87.0142,94.7661
2003-11-15,1302603,200346,24.1326,27.2549,31.2401,0.0292,1.2985,8.5131,10.3883,0.9855,0.9888,0.9916,58.5981,83.4572,98.6953
2003-11-16,1302603,200347,24.1066,28.1356,32.337,0.0,0.1032,0.5443,0.8259,0.9852,0.9886,0.9908,50.6558,74.8395,94.5517
2003-11-17,1302603,200347,24.6703,27.2958,30.1592,0.0005,1.2802,4.9469,10.2412,0.9855,0.9882,0.9899,68.2377,80.613,91.9713
2003-11-18,1302603,200347,24.2509,26.8528,30.2988,0.0703,1.161,5.2662,9.2876,0.9854,0.9882,0.9907,67.676,84.5324,95.8333
2003-11-19,1302603,200347,24.2713,26.2323,30.2297,0.0236,3.0783,11.0955,24.6265,0.9861,0.9883,0.9912,68.7676,88.0671,96.473
2003-11-20,1302603,200347,24.1752,26.3592,29.9391,0.0962,2.4502,11.4463,19.6016,0.9845,0.9875,0.9895,71.8366,87.3086,96.2501
2003-11-21,1302603,200347,23.701,25.2587,27.9637,2.9782,9.0263,18.5314,72.2105,0.9858,0.9883,0.9904,80.362,91.7176,97.9
2003-11-22,1302603,200347,23.6252,25.6685,28.1608,0.0017,3.8206,19.225,30.565,0.986,0.9883,0.9901,78.3062,89.5084,97.7841
2003-11-23,1302603,200348,23.6729,26.1314,29.8828,0.0793,1.8457,6.4218,14.7657,0.9858,0.9882,0.9903,70.1433,87.5531,97.3978
2003-11-24,1302603,200348,23.3481,25.8709,29.5931,2.1067,7.0998,10.3633,56.7981,0.9856,0.9885,0.9907,70.5659,86.898,97.401
2003-11-25,1302603,200348,24.0644,26.4637,29.8055,0.0231,2.1631,10.487,17.3048,0.9856,0.9878,0.9898,72.8837,85.7793,94.6352
2003-11-26,1302603,200348,24.0752,26.7238,30.0196,0.0,1.7253,4.4752,13.8025,0.984,0.988,0.9906,70.6844,84.9593,96.3377
2003-11-27,1302603,200348,24.806,26.5523,28.4429,0.3421,2.872,8.226,22.9756,0.9853,0.988,0.9902,78.076,88.0449,96.6804
2003-11-28,1302603,200348,23.8029,26.1685,29.7023,0.8651,3.2267,8.2564,25.8135,0.9838,0.988,0.9905,71.7889,86.7984,96.5245
2003-11-29,1302603,200348,24.0051,26.5574,30.1385,0.02,1.8558,5.4147,14.8462,0.984,0.9871,0.9893,68.4139,85.2946,96.1094
2003-11-30,1302603,200349,23.6155,26.3292,29.366,0.0001,1.6576,3.5597,13.2609,0.9843,0.9869,0.9894,73.5491,86.4194,97.1718
2003-12-01,1302603,200349,24.4882,26.9683,30.5614,0.0007,1.3911,4.3747,11.1292,0.9846,0.9872,0.9893,70.8916,84.8971,96.4524
2003-12-02,1302603,200349,24.539,26.2842,29.341,0.0158,2.983,10.1077,23.8644,0.9857,0.9875,0.9892,75.7872,87.4259,95.6663
2003-12-03,1302603,200349,23.9342,26.2608,29.523,0.0015,2.2732,10.1543,18.1853,0.9845,0.9871,0.9892,73.6928,86.9211,97.2668
2003-12-04,1302603,200349,23.8653,26.6891,29.7434,0.0,1.8406,4.9339,14.725,0.9847,0.9873,0.9894,74.2134,85.9728,97.395
2003-12-05,1302603,200349,24.5009,26.8977,30.0387,0.0007,2.4867,7.3258,19.894,0.9846,0.9878,0.9899,71.9854,85.582,96.5947
2003-12-06,1302603,200349,24.1404,26.1741,28.147,0.0084,4.1259,12.1646,33.0075,0.9869,0.9888,0.9908,79.2191,88.0083,96.5681
2003-12-07,1302603,200350,23.6991,26.5607,30.2395,0.0003,2.1418,12.2478,17.1343,0.9855,0.9889,0.9908,68.1504,85.6939,96.7424
2003-12-08,1302603,200350,24.3117,26.8284,29.1733,0.0778,1.9179,4.9664,15.3428,0.9867,0.9886,0.9907,73.014,86.1002,97.0411
2003-12-09,1302603,200350,24.9716,27.1709,29.8969,0.0164,2.8297,7.4952,22.6373,0.9851,0.9889,0.9912,71.8596,85.102,94.572
2003-12-10,1302603,200350,24.8067,27.5883,30.2582,0.0023,1.8162,7.4991,14.5298,0.986,0.9883,0.99,69.4788,83.3935,95.1665
2003-12-11,1302603,200350,24.8449,26.7646,29.5876,0.0836,3.2341,10.5396,25.8731,0.9865,0.989,0.9909,73.5776,85.7642,94.2818
2003-12-12,1302603,200350,24.4979,26.6814,28.8471,0.0022,2.2637,11.3688,18.1098,0.9862,0.9893,0.9916,72.4099,85.1266,95.4134
2003-12-13,1302603,200350,23.6433,26.1107,28.3874,0.0074,3.9426,10.3629,31.5405,0.9863,0.9887,0.9911,75.9047,86.4417,95.1782
2003-12-14,1302603,200351,23.3663,25.195,27.3006,0.0301,6.145,10.3791,49.1599,0.9869,0.9896,0.9919,79.7027,89.5611,95.5345
2003-12-15,1302603,200351,23.5434,25.8243,28.6185,0.3017,3.7746,9.7247,30.197,0.9869,0.9899,0.9916,73.8689,86.1629,95.9058
2003-12-16,1302603,200351,23.9782,25.9729,28.4848,0.0253,3.1189,9.8983,24.9509,0.9874,0.9899,0.992,75.372,86.8546,95.5027
2003-12-17,1302603,200351,23.5901,25.5635,28.0236,0.0134,3.0148,7.9927,24.1187,0.9873,0.9898,0.9921,77.7483,88.7898,96.1775
2003-12-18,1302603,200351,24.1632,25.3168,27.9733,0.211,6.3098,15.5242,50.4785,0.9884,0.9902,0.9926,77.7428,90.4541,96.0265
2003-12-19,1302603,200351,23.0006,25.1545,28.296,0.3976,4.7645,16.9408,38.1164,0.9892,0.9914,0.9937,77.3076,89.7516,97.576
2003-12-20,1302603,200351,23.4572,25.2204,28.1921,0.6607,5.029,15.0145,40.2321,0.9891,0.9917,0.994,78.1048,90.7214,97.7986
2003-12-21,1302603,200352,23.3129,25.6565,28.4293,0.0009,3.061,10.5772,24.4883,0.9876,0.9913,0.9939,73.7272,88.1356,97.7975
2003-12-22,1302603,200352,23.6113,26.3912,29.4024,0.0374,2.4663,6.798,19.7301,0.9868,0.9895,0.9915,71.7162,86.3526,97.8645
2003-12-23,1302603,200352,23.6364,26.3128,29.0677,0.033,2.5146,7.1286,20.1168,0.9855,0.9885,0.9909,72.9825,86.2374,96.7204
2003-12-24,1302603,200352,24.4453,26.8563,30.5542,0.0575,1.5586,5.4173,12.4687,0.9857,0.9884,0.9906,66.3024,83.3293,95.2616
2003-12-25,1302603,200352,24.2554,27.2243,30.7899,0.003,0.9249,3.4496,7.3992,0.9861,0.9891,0.9916,64.5212,82.2239,95.4856
2003-12-26,1302603,200352,24.7627,26.4723,27.9565,0.0078,4.4379,12.9229,35.5029,0.9861,0.989,0.991,79.3845,86.9487,95.4595
2003-12-27,1302603,200352,24.1931,26.1689,28.8031,0.0618,3.5743,12.9387,28.5943,0.9858,0.9881,0.9901,75.5735,86.8466,95.3812
2003-12-28,1302603,200353,23.6052,26.4943,30.9355,0.0837,1.2434,7.7479,9.9469,0.983,0.9866,0.9889,67.3288,85.6565,97.4708
2003-12-29,1302603,200353,24.617,26.6723,29.566,0.5742,2.1353,7.4885,17.0821,0.9845,0.9864,0.9882,71.6853,84.6231,92.3094
2003-12-30,1302603,200353,24.1459,26.1539,28.6001,0.0437,2.6749,7.5137,21.3993,0.9852,0.9874,0.9894,77.7941,87.5298,95.9307
2003-12-31,1302603,200353,23.8178,25.5828,27.278,0.1002,5.2035,14.4723,41.6279,0.9873,0.9891,0.991,83.3552,90.3113,97.041
2004-01-01,1302603,200353,24.0506,25.3685,27.343,0.0014,6.1791,14.5818,49.4331,0.9876,0.9902,0.9925,81.9482,91.4451,96.9845
2004-01-02,1302603,200353,23.7502,25.8479,27.8754,0.0522,4.4426,11.3143,35.5404,0.986,0.9895,0.9917,78.0886,88.323,97.0914
2004-01-03,1302603,200353,23.5976,25.3307,27.3383,0.1765,9.0371,21.1801,72.2966,0.9859,0.9885,0.9903,83.2561,91.1381,97.0307
2004-01-04,1302603,200401,23.8099,25.3584,27.8607,0.0413,5.6304,21.3527,45.0431,0.9853,0.9875,0.9893,78.8105,89.9866,96.9122
2004-01-05,1302603,200401,23.6007,24.8641,26.4495,1.2806,8.0296,15.9007,64.237,0.9861,0.988,0.9895,85.3346,93.305,98.3799
2004-01-06,1302603,200401,23.4762,24.8963,26.4052,0.6908,6.0746,17.0057,48.5972,0.9865,0.9887,0.9908,83.9798,92.3171,97.8367
