date,geocodigo,epiweek,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,precip_tot,pressao_min,pressao_med,pressao_max,umid_min,umid_med,umid_max
2012-03-22,1302603,201212,23.6034,25.0995,26.7158,0.2432,5.0226,9.527,40.1809,0.9856,0.9889,0.9917,78.4842,88.6519,95.5176
2012-03-23,1302603,201212,23.3524,25.6162,29.0144,0.0012,3.2937,9.5925,26.3493,0.9858,0.9884,0.9909,73.7056,87.4747,96.8158
2012-03-24,1302603,201212,23.7117,24.8799,26.6304,0.571,4.7339,12.6177,37.8713,0.9879,0.9898,0.9925,84.2688,92.9094,97.3859
2012-03-25,1302603,201213,22.8821,24.7915,27.8933,0.1416,4.6507,14.672,37.2055,0.9879,0.9901,0.9923,81.7449,91.3372,98.4262
2012-03-26,1302603,201213,23.5527,25.9414,29.0053,0.0083,2.7862,8.1955,22.2896,0.9867,0.9898,0.9922,71.0543,85.8509,96.0062
2012-03-27,1302603,201213,23.0032,24.5179,26.8099,1.7702,11.3411,26.32,90.7285,0.9885,0.9905,0.9927,83.8823,91.7392,97.5768
2012-03-28,1302603,201213,23.0163,24.9434,27.9198,0.2851,6.522,26.4525,52.176,0.9875,0.991,0.9934,84.0274,90.7832,96.4492
2012-03-29,1302603,201213,23.3545,25.7516,28.9991,0.0195,2.2748,9.435,18.1988,0.9879,0.9901,0.9921,71.9162,87.0782,97.1833
2012-03-30,1302603,201213,23.1745,25.6826,28.5285,0.3936,3.7241,10.0825,29.793,0.9891,0.9914,0.9936,75.4397,88.5877,97.6666
2012-03-31,1302603,201213,23.5295,25.2145,27.7192,0.282,8.98,14.856,71.8396,0.9891,0.9923,0.9945,77.186,90.469,97.218
2012-04-01,1302603,201214,23.429,26.0818,29.1072,0.0062,3.5246,14.8896,28.1968,0.9868,0.9908,0.9928,70.6756,85.5653,97.1366
2012-04-02,1302603,201214,23.4182,25.687,27.5837,0.8844,5.0266,10.6484,40.2128,0.9863,0.9895,0.9913,79.19,87.9524,97.2838
2012-04-03,1302603,201214,23.5047,25.1893,27.5482,0.4655,4.6955,13.579,37.5641,0.9871,0.9894,0.9915,79.5985,90.1935,96.4779
2012-04-04,1302603,201214,23.4894,24.8356,26.7681,0.0365,8.6214,16.8331,68.9714,0.987,0.9894,0.9917,81.9708,91.9745,96.5756
2012-04-05,1302603,201214,23.1865,25.4383,28.3564,0.0015,3.3535,17.0986,26.8279,0.986,0.989,0.9912,76.5769,89.4555,98.3057
2012-04-06,1302603,201214,23.3769,25.9959,28.7345,0.4733,2.8838,7.3829,23.0701,0.9869,0.9892,0.9913,74.8657,87.7585,97.6601
2012-04-07,1302603,201214,23.8079,25.0115,26.7959,1.6947,6.3741,11.1195,50.9931,0.9875,0.9901,0.9927,84.8552,91.4637,95.8678
2012-04-08,1302603,201215,23.0245,24.755,28.0266,0.3568,3.8168,12.0069,30.5346,0.9871,0.9901,0.9922,75.7495,90.0247,97.4592
2012-04-09,1302603,201215,23.2801,25.198,28.0346,0.235,3.5633,6.9367,28.5061,0.986,0.9891,0.9913,77.6013,88.6594,96.7987
2012-04-10,1302603,201215,23.4343,25.754,29.1327,0.2645,3.1564,7.5592,25.2509,0.9862,0.989,0.9915,76.0741,87.6219,96.1771
2012-04-11,1302603,201215,23.8664,26.1791,28.6389,0.0001,3.7047,8.6319,29.6377,0.9874,0.9897,0.9925,76.6081,86.7,95.4402
2012-04-12,1302603,201215,23.0975,24.2771,25.8412,0.3984,26.5734,52.1893,212.5875,0.9893,0.9915,0.9941,87.0772,93.8969,98.2004
2012-04-13,1302603,201215,22.4872,24.8694,27.9882,0.0036,7.3833,52.4676,59.0663,0.9883,0.9908,0.9927,73.7887,88.6713,98.5229
2012-04-14,1302603,201215,23.1878,25.3959,27.7677,0.5431,2.6705,6.0623,21.3641,0.9872,0.9906,0.9928,76.3803,87.9758,96.9128
2012-04-15,1302603,201216,23.7434,25.9002,29.5203,0.5169,3.0107,6.0789,24.0854,0.9876,0.9901,0.9922,67.9704,86.5265,96.4568
2012-04-16,1302603,201216,23.354,24.8504,26.8141,0.2954,6.0752,10.1638,48.6017,0.988,0.9904,0.9927,83.5581,91.1875,97.6106
2012-04-17,1302603,201216,23.2207,26.0354,29.8027,0.1067,1.9654,10.2206,15.7234,0.9865,0.9899,0.9923,66.9932,84.2128,95.6929
2012-04-18,1302603,201216,23.1664,25.8145,28.4124,1.6498,4.5753,10.7586,36.6027,0.9878,0.9908,0.9929,76.5515,86.2116,94.8756
2012-04-19,1302603,201216,23.2408,25.1222,27.1084,0.2132,4.7144,10.9529,37.7148,0.9865,0.9899,0.9928,81.1523,90.0709,96.5387
2012-04-20,1302603,201216,23.2368,25.5267,28.612,0.0591,5.3529,13.9684,42.823,0.9868,0.9891,0.9908,75.7589,88.4559,96.9118
2012-04-21,1302603,201216,23.3516,25.6766,28.5534,0.0349,3.5605,13.987,28.4844,0.9871,0.99,0.9923,76.2837,88.165,97.525
2012-04-22,1302603,201217,23.494,26.0456,28.7793,0.0001,1.9294,7.821,15.4355,0.9867,0.99,0.9926,72.807,86.5711,95.9964
2012-04-23,1302603,201217,23.8664,25.5565,26.8119,0.2626,4.6428,13.0412,37.1425,0.9887,0.9903,0.9919,82.6671,89.4431,96.1759
2012-04-24,1302603,201217,23.5887,24.422,25.1013,0.094,7.7064,15.8532,61.6515,0.9883,0.9905,0.9928,92.0405,95.1754,97.7514
2012-04-25,1302603,201217,22.9775,25.2764,28.9915,0.8899,3.6681,16.9994,29.3451,0.9865,0.9901,0.9921,69.9994,88.6544,98.6904
2012-04-26,1302603,201217,23.7184,25.8609,28.8732,0.0004,1.6543,5.3435,13.2341,0.9873,0.9898,0.9923,73.3184,87.3736,95.8368
2012-04-27,1302603,201217,23.414,25.5435,28.2164,0.0311,4.4364,13.1041,35.4912,0.9863,0.9891,0.9907,78.3397,90.1463,98.863
2012-04-28,1302603,201217,23.9877,25.5201,27.6928,0.1419,5.5421,13.1973,44.3369,0.9877,0.9895,0.9911,79.9222,89.5196,96.4393
2012-04-29,1302603,201218,23.2521,25.5984,28.4837,0.0006,2.0049,13.0585,16.0388,0.9872,0.9895,0.9915,73.4143,87.9244,98.0921
2012-04-30,1302603,201218,23.2722,25.6208,28.2606,0.0049,0.7288,1.5536,5.8307,0.9881,0.9904,0.9926,74.4832,87.1373,97.2272
2012-05-01,1302603,201218,23.5995,25.5789,28.8366,0.3341,1.9038,5.0722,15.2305,0.9876,0.9903,0.9921,71.6046,86.9346,96.1019
2012-05-02,1302603,201218,23.2282,24.7978,26.3253,0.1972,6.382,14.4942,51.0558,0.9886,0.9901,0.9924,84.7284,91.7235,97.2049
2012-05-03,1302603,201218,22.985,24.7614,26.3184,0.0574,6.5032,14.6806,52.0258,0.9894,0.9913,0.9933,85.6288,91.852,97.9623
2012-05-04,1302603,201218,23.1734,24.7859,27.447,0.1856,6.7368,18.24,53.8946,0.9886,0.9912,0.9931,83.0408,91.93,97.5413
2012-05-05,1302603,201218,22.7464,24.905,28.5022,3.6387,11.7095,22.4269,93.6764,0.9883,0.9911,0.9929,71.5017,89.7251,98.3821
2012-05-06,1302603,201219,23.5535,25.0939,27.9746,0.4726,3.1912,16.0249,25.5293,0.9886,0.9911,0.9929,80.5411,90.9422,96.3167
2012-05-07,1302603,201219,23.0317,25.4535,28.9504,0.1201,2.4665,6.1297,19.7323,0.9888,0.9911,0.9927,71.5952,88.6206,97.8465
2012-05-08,1302603,201219,23.2823,25.4963,28.9031,0.2143,3.9631,12.0261,31.7049,0.9889,0.9912,0.9929,73.7538,89.5613,97.6252
2012-05-09,1302603,201219,23.0921,24.9489,26.6466,0.5795,5.7307,12.3718,45.8454,0.9878,0.9909,0.9929,81.419,90.1367,97.1023
2012-05-10,1302603,201219,23.031,25.6922,29.1322,0.0129,2.4921,12.3072,19.9372,0.9864,0.9894,0.9911,71.016,86.8976,97.843
2012-05-11,1302603,201219,23.3907,26.1829,29.7212,0.026,1.099,4.2313,8.7917,0.9871,0.9897,0.9922,67.8135,84.4496,96.3543
2012-05-12,1302603,201219,23.9391,26.0317,28.6293,0.0,1.8309,6.9323,14.6471,0.9873,0.9899,0.9918,76.0223,86.1156,94.5459
2012-05-13,1302603,201220,23.1723,24.9975,26.4451,0.0317,7.5063,12.8693,60.0503,0.9869,0.9899,0.9921,81.3664,89.6996,96.9765
2012-05-14,1302603,201220,23.2525,24.6905,26.7657,0.0071,8.725,17.7241,69.7998,0.9873,0.9899,0.9923,79.8659,90.6857,96.7894
2012-05-15,1302603,201220,23.0415,25.2758,27.6168,0.0514,5.415,17.7572,43.3197,0.9886,0.9906,0.9922,76.6922,88.6984,97.6947
2012-05-16,1302603,201220,23.3068,25.5624,29.1494,0.0104,4.2569,12.9477,34.055,0.9875,0.9907,0.9926,69.2441,87.9892,97.92
2012-05-17,1302603,201220,23.1638,25.6974,28.5141,0.0012,1.5816,5.4932,12.6525,0.9868,0.99,0.9922,73.9454,87.3765,97.8637
2012-05-18,1302603,201220,23.714,24.9801,26.3831,0.1045,5.6033,12.8661,44.8262,0.9868,0.9898,0.9916,84.3992,89.9284,95.7233
2012-05-19,1302603,201220,23.2264,26.0344,30.5084,0.0,2.239,12.8748,17.9116,0.9857,0.9888,0.991,61.665,85.3224,97.4724
2012-05-20,1302603,201221,23.0066,24.9815,27.4668,2.4419,9.2508,16.1317,74.0064,0.9884,0.9902,0.9923,78.3197,90.4118,97.7665
2012-05-21,1302603,201221,23.3007,25.5597,28.927,0.0028,2.7789,16.7481,22.2309,0.9882,0.9912,0.9929,72.5529,87.7551,96.0163
2012-05-22,1302603,201221,23.3004,26.0244,29.6336,0.1871,1.318,2.3705,10.5438,0.9881,0.9913,0.9933,69.8785,85.2062,95.0822
2012-05-23,1302603,201221,23.7166,25.9148,28.2688,0.4835,2.2999,5.7369,18.399,0.9885,0.9914,0.9933,74.9671,85.6598,93.3071
2012-05-24,1302603,201221,23.6358,26.1077,29.2876,0.1188,2.3508,7.0933,18.8067,0.9883,0.9914,0.9932,71.3107,85.9252,96.3027
2012-05-25,1302603,201221,23.4368,25.4858,27.1564,0.1566,3.5728,8.5666,28.5827,0.9893,0.9917,0.9937,79.3544,88.4803,96.4225
2012-05-26,1302603,201221,22.9761,24.9574,26.8997,0.0118,4.8966,11.0038,39.1727,0.9889,0.9916,0.9936,79.9843,89.7439,97.1151
2012-05-27,1302603,201222,22.6789,25.499,29.0373,0.0003,1.6342,11.0803,13.0732,0.9885,0.9911,0.9926,70.6698,87.148,97.9991
2012-05-28,1302603,201222,23.8157,26.6322,30.2486,0.0003,0.797,1.5185,6.3763,0.9886,0.9911,0.993,65.6742,82.6297,93.1656
2012-05-29,1302603,201222,23.2705,26.6011,30.1805,0.0,0.4849,1.7431,3.8789,0.9886,0.9909,0.9931,66.2208,82.2857,94.3025
2012-05-30,1302603,201222,23.4001,24.9269,26.5623,0.0014,8.5808,18.2333,68.6468,0.9898,0.9915,0.994,82.3689,90.1612,95.212
2012-05-31,1302603,201222,22.9957,25.4044,27.9656,0.0,3.2249,18.504,25.7988,0.9898,0.9922,0.9942,75.2824,88.2237,98.5923
2012-06-01,1302603,201222,22.9237,26.379,30.4576,0.0212,0.6191,3.5198,4.9528,0.9899,0.993,0.9951,63.2244,83.6378,97.5132
2012-06-02,1302603,201222,23.2652,26.2913,29.7535,0.1009,0.6326,1.2458,5.0609,0.9895,0.9927,0.9947,68.136,84.1979,96.939
2012-06-03,1302603,201223,23.2556,25.6732,28.1195,0.1304,2.2103,4.2481,17.6824,0.9882,0.992,0.9942,73.1417,86.3368,96.0213
2012-06-04,1302603,201223,23.5779,25.5552,27.969,0.7693,3.5452,8.2242,28.3618,0.9892,0.9916,0.9935,75.6174,87.7933,95.668
2012-06-05,1302603,201223,23.1663,25.6646,28.8392,0.0,1.5401,8.2735,12.3207,0.9889,0.9914,0.993,72.2732,86.7962,96.4053
2012-06-06,1302603,201223,23.6702,26.4439,30.1,0.0026,0.4849,2.8639,3.8788,0.9891,0.9915,0.9934,70.0888,84.2919,95.417
2012-06-07,1302603,201223,23.9172,26.6794,29.7377,0.0219,0.2799,1.2629,2.2394,0.9888,0.9919,0.9939,66.8002,82.7698,94.3195
2012-06-08,1302603,201223,23.5774,25.4692,28.2181,0.7037,4.5952,8.0468,36.7613,0.9884,0.9913,0.9933,74.4241,86.7857,94.2881
2012-06-09,1302603,201223,23.3463,24.7454,26.7495,1.0624,5.1957,8.186,41.5656,0.9893,0.9915,0.9932,82.7162,89.4755,94.822
2012-06-10,1302603,201224,22.628,23.9236,24.8996,0.0228,9.3334,35.7381,74.6671,0.9908,0.9917,0.9931,90.6761,94.1358,97.7167
2012-06-11,1302603,201224,22.6013,24.6123,27.348,3.98,12.615,47.2348,100.9198,0.9889,0.9918,0.9935,79.9058,90.3767,98.5009
2012-06-12,1302603,201224,22.4729,25.2455,29.1104,0.1366,3.4891,11.5017,27.9129,0.9876,0.9908,0.9924,72.1399,88.4257,97.969
2012-06-13,1302603,201224,23.2669,25.6845,29.4257,0.0119,0.965,5.1916,7.72,0.9886,0.9906,0.9926,67.9869,86.6486,97.9914
2012-06-14,1302603,201224,22.8451,25.5982,28.9916,0.0115,1.4835,3.8207,11.8681,0.9897,0.9913,0.993,71.1476,86.979,97.7131
2012-06-15,1302603,201224,23.0134,25.8107,29.1319,0.0511,1.1257,4.2813,9.0056,0.9892,0.9917,0.9932,70.1156,86.0694,96.6086
2012-06-16,1302603,201224,23.2287,26.1534,29.7525,0.0222,0.9912,3.0489,7.93,0.9887,0.9918,0.994,67.6467,85.5758,97.0585
2012-06-17,1302603,201225,23.4681,25.898,28.3788,0.063,1.3541,4.6529,10.8327,0.9895,0.9915,0.9934,75.5531,85.4253,94.7861
2012-06-18,1302603,201225,23.0579,25.3876,28.036,0.0,1.3629,4.8034,10.9033,0.9897,0.9913,0.9932,76.4009,87.0381,95.7225
2012-06-19,1302603,201225,22.926,25.7239,29.6099,0.3643,1.0343,3.3888,8.2748,0.9894,0.9917,0.9933,71.39,87.3115,97.2269
2012-06-20,1302603,201225,23.2333,26.4345,30.1039,0.0464,0.3497,1.7556,2.7978,0.989,0.9916,0.9931,60.5141,81.7728,95.322
2012-06-21,1302603,201225,23.3958,26.7511,30.4413,0.0,0.1287,0.3106,1.0292,0.9885,0.9907,0.9925,59.0396,77.7583,90.9956
2012-06-22,1302603,201225,24.2025,27.1046,30.7047,0.0031,0.1617,0.7529,1.2939,0.9892,0.9909,0.9926,65.2981,78.9948,88.7355
2012-06-23,1302603,201225,23.213,25.2383,27.1794,1.5683,7.9009,14.7467,63.2072,0.9907,0.9934,0.9955,79.0539,87.5589,96.3121
2012-06-24,1302603,201226,23.1686,25.3056,27.558,0.048,3.6483,14.7479,29.1862,0.9911,0.9936,0.9953,75.4136,87.5122,97.0596
2012-06-25,1302603,201226,23.0008,25.5616,29.042,0.0101,1.3211,5.2937,10.5689,0.9903,0.993,0.9945,70.4523,87.1433,96.9514
2012-06-26,1302603,201226,22.4795,24.7379,27.5219,0.0012,5.3579,10.573,42.8632,0.9904,0.9931,0.9951,77.9183,89.217,96.8596
2012-06-27,1302603,201226,22.5863,24.7429,27.3903,0.507,4.2374,11.1281,33.8992,0.9922,0.9935,0.995,77.7294,89.0144,97.6548
2012-06-28,1302603,201226,22.5208,24.6873,27.6885,0.7646,3.216,11.9921,25.7282,0.9916,0.9941,0.9958,74.5462,87.983,97.0667
2012-06-29,1302603,201226,22.6492,25.0407,28.6487,0.0382,1.6712,5.6834,13.3696,0.9893,0.9929,0.9948,69.4766,86.7885,97.153
2012-06-30,1302603,201226,22.6395,25.6058,29.1729,0.0113,0.8186,3.2615,6.5487,0.9889,0.9913,0.9931,67.9755,85.3215,96.7718
2012-07-01,1302603,201227,22.5571,24.7825,28.0732,0.0991,2.3108,6.3772,18.4865,0.9895,0.9919,0.9942,75.3165,88.7657,96.9756
2012-07-02,1302603,201227,22.6528,25.0242,28.1917,0.039,1.552,6.5254,12.4159,0.9894,0.9918,0.994,72.9349,87.4111,96.1038
2012-07-03,1302603,201227,22.854,25.0544,27.8465,0.1139,0.6846,3.2799,5.477,0.9879,0.9914,0.9933,75.5123,87.4464,95.2359
2012-07-04,1302603,201227,22.7699,25.4071,28.6228,0.055,1.4828,6.3005,11.8623,0.9877,0.9903,0.9919,73.4653,86.1138,96.9745
2012-07-05,1302603,201227,22.4643,24.6769,27.7411,0.0,2.6888,8.5056,21.51,0.9879,0.9898,0.9912,75.9836,90.0136,98.6022
2012-07-06,1302603,201227,23.1175,25.0884,28.3143,0.0444,2.0043,8.7077,16.0345,0.9881,0.99,0.9915,72.8982,87.9492,96.5284
2012-07-07,1302603,201227,22.8605,25.2975,28.4486,0.0001,1.2616,5.0024,10.0926,0.9893,0.991,0.9932,75.3961,88.9684,98.2859
2012-07-08,1302603,201228,23.2105,25.9771,29.7129,0.3138,0.7189,2.5643,5.7514,0.989,0.9917,0.9935,66.5588,84.4903,96.0504
2012-07-09,1302603,201228,23.5896,25.9005,28.5203,0.0034,1.0808,4.7357,8.6466,0.9888,0.9913,0.993,73.2019,84.6451,95.5362
2012-07-10,1302603,201228,23.0596,25.5323,28.749,0.0197,0.8645,4.9765,6.9156,0.9882,0.991,0.9927,69.2725,85.0182,96.2268
2012-07-11,1302603,201228,23.5561,25.8146,29.515,0.0435,0.522,1.7856,4.1759,0.9864,0.9897,0.9917,68.8891,84.9192,94.6005
2012-07-12,1302603,201228,22.9588,25.1544,27.7298,0.7565,2.9737,5.7442,23.79,0.9882,0.9897,0.9913,77.9799,87.8782,96.1324
2012-07-13,1302603,201228,23.0915,25.7909,29.6491,0.106,1.2078,5.8614,9.662,0.9885,0.9913,0.9936,69.0317,86.0508,96.5529
2012-07-14,1302603,201228,22.7458,24.9076,28.0455,3.3541,6.114,12.3542,48.9118,0.9903,0.9923,0.994,76.3917,88.9096,95.9379
2012-07-15,1302603,201229,22.8547,24.8634,28.2708,0.1656,1.9395,13.2537,15.516,0.9903,0.9926,0.9944,73.6165,88.8016,97.3232
2012-07-16,1302603,201229,22.8931,24.5864,26.6939,0.0404,2.9037,13.7647,23.2299,0.9901,0.9924,0.9943,82.3465,91.4008,97.2834
2012-07-17,1302603,201229,22.5307,24.7304,28.9366,1.454,4.5636,15.7114,36.5092,0.9906,0.9929,0.9949,72.7268,89.5705,98.2914
2012-07-18,1302603,201229,22.4194,24.9021,27.5815,1.1071,4.1363,7.4473,33.0907,0.991,0.9938,0.9957,76.1799,87.8209,97.4175
2012-07-19,1302603,201229,23.0323,25.61,28.8829,0.7254,3.4082,7.5358,27.2657,0.9908,0.9933,0.9952,68.2257,85.4182,96.1615
2012-07-20,1302603,201229,22.9666,24.7183,27.2474,0.8821,2.7108,5.2628,21.6862,0.9903,0.9928,0.9945,77.4172,88.1523,95.5289
2012-07-21,1302603,201229,22.1827,24.5527,27.9452,0.1754,1.2974,6.0849,10.3794,0.9907,0.9925,0.9944,72.5009,88.2041,98.1514
2012-07-22,1302603,201230,22.577,25.3991,29.0809,0.0216,0.5749,1.8759,4.5988,0.9912,0.9931,0.9948,68.4101,87.0727,98.3675
2012-07-23,1302603,201230,22.6214,25.6946,29.5225,0.0009,0.3654,1.4056,2.9235,0.9901,0.9933,0.995,69.2952,85.5553,97.5906
2012-07-24,1302603,201230,22.1513,26.0181,30.1193,0.0038,0.2855,1.1735,2.2838,0.9898,0.9924,0.994,59.8992,83.6386,98.7475
2012-07-25,1302603,201230,22.7239,26.0748,30.0629,0.0008,0.3133,1.8242,2.5065,0.9901,0.9922,0.9945,64.9805,84.3509,96.6558
2012-07-26,1302603,201230,23.0471,25.7061,30.1188,0.5959,1.2324,5.1158,9.8591,0.9898,0.9924,0.9943,67.4225,85.4998,95.8535
2012-07-27,1302603,201230,23.1377,26.4219,30.0445,0.0001,0.2823,1.1399,2.2583,0.989,0.992,0.9937,63.8619,83.2216,96.8871
2012-07-28,1302603,201230,23.1809,26.8096,30.652,0.0001,0.1079,0.5794,0.8629,0.9883,0.9915,0.9934,57.0332,80.7759,96.3587
2012-07-29,1302603,201231,23.5133,27.0004,30.9276,0.0,0.0375,0.1248,0.3003,0.9883,0.9902,0.9921,61.0519,79.1676,92.5792
2012-07-30,1302603,201231,24.1638,26.9877,30.5046,0.0645,0.4505,2.1999,3.604,0.9895,0.9911,0.9929,64.8757,82.8881,95.9856
2012-07-31,1302603,201231,23.2969,26.5774,30.6034,0.0051,0.3474,2.3884,2.779,0.9902,0.992,0.9935,63.0938,82.5944,95.8505
2012-08-01,1302603,201231,23.5714,27.0478,30.9257,0.0,0.0523,0.2177,0.4185,0.9899,0.992,0.9939,53.4652,75.4967,92.7655
2012-08-02,1302603,201231,22.8768,26.7174,30.5514,0.0,0.0469,0.1332,0.3753,0.9891,0.9919,0.9935,55.3951,74.9572,90.018
2012-08-03,1302603,201231,23.0007,26.9499,31.6368,0.0,0.0168,0.1332,0.134,0.9888,0.9909,0.9925,46.5939,73.1359,91.3162
2012-08-04,1302603,201231,22.6031,26.9768,31.8734,0.0,0.0003,0.0009,0.0023,0.9895,0.9915,0.9935,43.6162,68.8547,86.4261
2012-08-05,1302603,201232,22.8107,27.2692,31.9217,0.0,0.0005,0.0014,0.0043,0.9898,0.9922,0.9943,43.067,69.0432,89.2884
2012-08-06,1302603,201232,21.6386,26.8904,32.3414,0.0,0.0002,0.0014,0.0014,0.9894,0.9915,0.9935,39.5559,66.562,87.3412
2012-08-07,1302603,201232,23.1744,27.2559,31.9243,0.0,0.0408,0.324,0.326,0.9891,0.9908,0.9923,44.146,67.1742,83.9032
2012-08-08,1302603,201232,24.2619,26.6391,30.3177,0.0001,1.0006,4.3064,8.0049,0.9895,0.9916,0.9936,66.1822,77.6328,85.6248
2012-08-09,1302603,201232,23.197,25.2509,27.8016,5.4942,9.5042,14.9162,76.0338,0.9901,0.9923,0.9941,79.5833,89.6576,96.6402
2012-08-10,1302603,201232,23.2323,25.3049,28.7625,0.264,3.1695,14.9305,25.3563,0.9901,0.9918,0.9935,71.6389,88.0063,96.5525
2012-08-11,1302603,201232,23.4829,25.6864,29.8067,0.0163,1.4983,7.5986,11.9862,0.9882,0.9912,0.9929,67.6908,86.7974,96.4038
2012-08-12,1302603,201233,23.2713,25.7512,28.7073,0.3488,1.5731,4.476,12.5851,0.9882,0.9909,0.9927,71.7418,86.193,96.2096
2012-08-13,1302603,201233,23.5691,25.6907,28.0062,0.0002,2.3738,6.8761,18.9906,0.9891,0.992,0.9944,76.709,87.8478,96.6873
2012-08-14,1302603,201233,22.9595,26.0858,30.1113,0.0024,0.9444,6.8834,7.5552,0.9882,0.9913,0.993,69.4743,85.4853,97.4934
2012-08-15,1302603,201233,23.0074,26.5423,30.5621,0.0,0.3245,1.2096,2.5963,0.9887,0.991,0.9928,64.8197,83.3887,95.055
2012-08-16,1302603,201233,24.0165,25.9202,27.81,0.0036,2.1525,7.2123,17.22,0.9885,0.9914,0.9935,79.3789,86.385,93.3778
2012-08-17,1302603,201233,23.3847,26.5291,30.9276,0.0307,1.0857,7.3738,8.6858,0.9887,0.9915,0.9935,64.0175,84.3297,96.7397
2012-08-18,1302603,201233,23.0382,26.6526,30.3346,0.0,0.1856,0.697,1.4844,0.9895,0.9912,0.9935,63.006,81.3353,96.2867
2012-08-19,1302603,201234,23.372,26.58,31.118,0.0002,0.382,2.5649,3.0562,0.9904,0.9923,0.9944,58.2693,82.8805,97.5492
2012-08-20,1302603,201234,23.4299,26.6477,31.5974,0.0,0.3385,2.5712,2.7079,0.9892,0.9924,0.9942,56.8796,82.0857,96.3697
2012-08-21,1302603,201234,23.6425,27.3488,31.2913,0.0,0.0439,0.1768,0.3509,0.9886,0.9918,0.9938,58.3185,77.2708,94.4074
2012-08-22,1302603,201234,23.5359,27.3592,31.4781,0.0,0.0855,0.543,0.6836,0.9889,0.9916,0.9934,49.0011,72.6168,89.8825
2012-08-23,1302603,201234,23.8327,27.41,31.637,0.0,0.1547,0.5741,1.2377,0.9882,0.9908,0.9924,55.259,75.4868,88.9834
2012-08-24,1302603,201234,24.2521,27.5043,31.9203,0.0003,0.2834,1.3253,2.2671,0.9878,0.9898,0.9915,56.6386,76.0842,88.26
2012-08-25,1302603,201234,24.325,27.6092,32.3158,0.0,0.2675,1.7915,2.14,0.9877,0.9902,0.9924,53.9331,75.6632,88.8511
2012-08-26,1302603,201235,24.1641,28.1042,33.0251,0.0,0.038,0.2926,0.3043,0.9895,0.991,0.9931,43.4759,68.1623,84.3234
2012-08-27,1302603,201235,23.8058,27.8617,32.2169,0.0,0.0348,0.2139,0.2786,0.9899,0.9924,0.9946,49.685,66.8681,82.2375
2012-08-28,1302603,201235,24.4217,27.6183,32.1034,0.0352,0.645,4.2912,5.1597,0.9905,0.9929,0.9947,52.8558,75.6411,88.5223
2012-08-29,1302603,201235,23.5159,26.7272,31.1737,0.9234,2.063,4.5383,16.5042,0.9894,0.9929,0.9952,61.0426,81.6018,94.9906
2012-08-30,1302603,201235,23.9582,27.2762,30.8856,0.0072,0.7526,2.3933,6.0211,0.9892,0.9918,0.9938,62.1733,79.4556,94.4088
2012-08-31,1302603,201235,23.6565,26.3788,29.2987,0.0022,1.7101,7.2527,13.6809,0.9902,0.9917,0.9938,68.8062,85.0567,96.6691
2012-09-01,1302603,201235,22.849,25.9314,30.3011,0.1277,1.8081,9.1641,14.4649,0.9891,0.9921,0.9941,66.0608,85.7879,97.9363
2012-09-02,1302603,201236,23.2111,25.9642,30.2319,0.0027,0.9413,3.8965,7.5301,0.9909,0.9929,0.9955,63.8228,85.0753,97.3536
2012-09-03,1302603,201236,23.0667,26.4789,30.7602,0.0,0.6264,3.9103,5.0113,0.9899,0.9932,0.9953,62.5399,83.5206,97.172
2012-09-04,1302603,201236,23.3933,26.8231,29.9324,0.0009,0.8143,2.8143,6.5146,0.9897,0.9925,0.9944,65.7559,81.7873,97.1664
2012-09-05,1302603,201236,23.6361,26.653,30.5165,0.0,1.436,5.9957,11.488,0.9903,0.9923,0.9947,64.2163,83.5308,96.5544
2012-09-06,1302603,201236,23.6738,26.3502,30.2289,0.0,1.1244,6.4352,8.995,0.9897,0.9924,0.9943,67.0026,84.1125,95.136
2012-09-07,1302603,201236,23.8944,27.1606,31.4361,0.0391,0.4421,1.3644,3.5366,0.9892,0.9918,0.9939,60.2814,80.0077,95.1414
2012-09-08,1302603,201236,23.839,27.6886,32.3679,0.0145,0.2711,1.0612,2.1688,0.9896,0.9922,0.9943,53.4534,78.0347,95.392
2012-09-09,1302603,201237,24.6752,28.9532,34.3171,0.0,0.0545,0.4354,0.4357,0.9887,0.9918,0.9941,38.5265,66.7705,82.9219
2012-09-10,1302603,201237,24.7764,28.5466,33.6575,0.0,0.2903,2.2837,2.3224,0.9888,0.9908,0.9928,48.0058,70.2167,84.8872
2012-09-11,1302603,201237,24.7181,27.6377,32.997,0.0,0.5244,2.2852,4.1955,0.9876,0.9903,0.9921,53.8911,80.6186,92.9075
2012-09-12,1302603,201237,24.3484,27.7746,32.463,0.0,0.2753,1.7802,2.2024,0.9872,0.9898,0.9921,55.2344,80.3437,95.619
2012-09-13,1302603,201237,24.8889,28.8068,33.3696,0.0,0.1182,0.2655,0.9452,0.9876,0.99,0.9926,45.1718,71.5934,91.8375
2012-09-14,1302603,201237,24.5844,28.8513,33.8214,0.0,0.0384,0.1672,0.3074,0.9881,0.9901,0.9924,45.4538,68.2774,88.7183
2012-09-15,1302603,201237,25.0741,28.7872,32.8842,0.0,0.2288,1.4936,1.8304,0.9881,0.991,0.9936,51.0578,72.1007,91.1871
2012-09-16,1302603,201238,24.7354,27.098,29.1996,0.0024,1.8243,4.7659,14.5944,0.9888,0.991,0.9937,70.0418,82.6713,93.7905
