year,S_H,E_H,I_H,R_H,S_M,E_M,I_M
2020.6386036960985,2167.7758158651477,1499.7200048970042,1022.4728938138411,6596.977748417945,200.0806274804891,77.01426200129661,89.51735053665125
2020.6413415468858,2173.4702269932172,1490.820996789655,1027.1384574184515,6595.944681792615,180.06865635700845,70.18773327811871,80.56386692732823
2020.6440793976728,2185.2941395539647,1485.8611206184426,1021.6545052951831,6594.992497526348,162.05987278853297,63.16843340826707,72.5066221392306
2020.64681724846,2196.847556654014,1480.0268413193514,1017.403819517342,6593.951945503228,145.84687827496336,56.84892125025971,65.25289361394096
2020.649555099247,2207.877653930078,1472.7991244009172,1015.1373638997482,6592.843920763193,131.24244678340264,51.15649613139293,59.03510326359008
2020.6522929500343,2221.170969731193,1467.1779439657598,1009.0367585321706,6591.700290764815,3565.795556586114,46.0408465994573,53.13159360483931
2020.6550308008214,2232.668171117566,1458.8103307042911,1007.5772421341804,6590.458119037899,3209.250380649919,247.46206695852473,48.70466983928381
2020.6577686516084,2246.341111924474,1452.7781843784746,1001.627443061756,6589.195023629232,5426.511270120287,347.510501793247,43.83419884019134
2020.6605065023957,2262.719236123375,1449.9182659897342,989.8959319454304,6587.836228935398,9727.648959344495,405.90215654629657,39.45076015526225
2020.6632443531828,2279.8292580664256,1447.9022098077724,976.7804168355399,6586.2856782842,8755.287391591242,486.587982872254,35.50556941985365
2020.6659822039699,2296.662358663584,1445.393598127756,964.6487077173296,6584.520798485269,7879.729218168605,579.7952839243871,31.954893053378907
2020.668720054757,2312.749200809038,1441.786274802703,954.55938118525,6582.55850619695,7091.750857704831,730.8088880062588,28.759381887918245
2020.6714579055442,2327.8539568695137,1436.7243654322356,947.0695017735454,6580.433438918646,6382.567751622744,951.8322159003459,26.01540415518089
2020.6741957563313,2342.1858488202374,1430.5707312303214,941.5632239940853,6578.1893589492975,5744.3031709347315,1153.9285398024565,76.6968594355492
2020.6769336071184,2347.9259343896933,1433.5934094557058,935.558018673774,6575.859700474768,5169.82982330036,1278.068834089317,135.46811054069408
2020.6796714579054,2340.0387640073955,1449.6432270405062,930.246687277557,6573.436284668482,4652.844068014154,1295.0080089092253,280.736317001933
2020.6824093086927,2303.235325600525,1495.3446604536043,924.2818151599804,6570.931061779828,4187.509065915243,1207.516646318528,476.3468260815656
2020.6851471594798,2233.059558681684,1575.582222393662,917.2457575986723,6568.333224319918,3768.749875913833,1118.5630347438446,578.9918602688197
2020.6878850102669,2172.787733576215,1648.5630420555194,907.6726237758453,6565.625263586358,3391.858364419806,1012.4237126383907,619.8790906995565
2020.6906228610542,2112.7797138157575,1722.0306425998697,897.5008617036374,6562.765344874671,3052.618361032815,913.342609717961,629.2713905309441
2020.6933607118413,2026.4122767258582,1820.724149548811,888.6241323672548,6559.743904352015,2747.275356807139,839.4374078382217,668.40760089547
2020.6960985626283,2004.2614102688055,1859.1803277133738,875.9082185215603,6556.582406490204,12134.82699777265,755.49380352557,605.140120154974
2020.6988364134154,1943.5593975209736,1934.1297034704996,865.4535117033865,6553.217650299086,10921.483977542273,1233.5464978919,599.0605157125551
2020.7015742642027,1865.0594427287904,2021.0280800763264,861.0127742000677,6549.687865988762,9829.3271580906,1712.2284633200802,609.0515566355884
2020.7043121149898,1789.3889447917145,2094.4738917023665,867.259372257801,6546.093854242062,8846.18112961988,2032.9023774679463,598.1617116568797
2020.7070499657768,1717.699003624443,2143.49594070104,893.8354009598188,6542.613617708642,7961.514967245729,2261.1229466470177,587.850453935375
2020.709787816564,1688.9461926466877,2149.6331622159096,919.9067305477656,6539.58577758358,7165.338445527248,2172.778432505709,529.251140474116
2020.7125256673512,1663.8754284946424,2134.9953530521525,962.6309835377996,6536.9979979093505,6448.285856602821,2101.3321478041075,481.4409852053774
2020.7152635181383,1639.8575471192648,2107.603125027711,1016.3403492053211,6535.126641641642,5802.896675326503,2050.5365920836684,440.4060670557671
2020.7180013689253,1597.915048533712,2056.1863490500928,1111.0930454220681,6534.1611199880645,5222.60192363926,1944.1738763183716,626.6914617481867
2020.7207392197124,1532.0090009976393,2027.470999329215,1205.526866152038,6534.776596515044,4700.307629121427,1872.3273545951213,768.935725223722
2020.7234770704997,1451.5249069819536,2018.308910200677,1293.4433546637115,6536.934191147595,4229.246294521216,1824.4202441137743,864.7598703917221
2020.7262149212868,1364.3038745558058,2023.8759872089886,1371.8871612902221,6540.572239938921,3806.0010839138686,1793.5222899498922,918.9954553340422
2020.7289527720739,1286.011220214332,2031.8571274639132,1437.6816184207157,6545.517196894975,3425.3861956947085,1735.8630897017347,913.8807470677272
2020.7316906228612,1205.4914735329771,2037.94069424382,1506.5178525651365,6551.545042652013,3082.8283214868293,1699.8613582189573,933.5746958446468
2020.7344284736482,1173.2012380709828,2041.7896885827993,1528.2278120394465,6558.704224300718,33613.377233529594,1555.6576485194398,858.8887901925534
2020.7371663244353,1186.5618347537268,2042.0701817361492,1507.5132154319992,6566.205631072068,167441.01474264055,1552.3775169265425,772.999872042306
2020.7399041752224,1181.8774597438692,2043.8319247028992,1503.728124963634,6573.341253583543,150697.78035580518,7621.141029851459,695.6999196665212
2020.7426420260097,1158.487272771782,2046.9237563355337,1517.401384590029,6580.394249296599,135627.71021791766,17831.39142570736,661.6279155920344
2020.7453798767967,1135.8518818475577,2041.7508159725614,1538.3765133555355,6587.655351818294,122061.73709412183,25889.223629685024,635.6084154457441
2020.7481177275838,1101.3617804939577,2014.658303983274,1592.795825308759,6595.246553207955,109855.41385770624,35345.720362320746,644.7698712151847
2020.7508555783709,1087.297800743081,1991.3782260676953,1622.093164299299,6603.72117188387,98866.00231120209,37568.52922863736,602.2615644142827
2020.7535934291582,1079.0264715936112,1966.8145947863245,1646.413836702907,6612.663359911099,88978.66655827155,37972.7065682602,556.1435083332138
2020.7563312799452,1061.2881351683598,1929.6690744212058,1692.4022745160776,6621.986678888297,80080.73313726005,40021.425353607745,1103.2511457446237
2020.7590691307323,989.3471812268889,1931.2351702389437,1753.1407639950964,6632.0509475330155,72072.65180942691,38809.93661791905,6108.009608983238
2020.7618069815196,890.4243404512598,2172.8084898712136,1775.6826720328502,6643.099763100978,64865.22840041503,35505.57924356198,8246.948227397164
2020.7645448323067,801.3805380153586,2374.2764081786954,1776.484156937809,6654.494126422735,58378.54999931088,31955.000629838803,8705.522891558205
2020.7672826830938,748.5368192146174,2436.8822750691197,1755.7914836178452,6665.870713744098,52540.3755068092,28759.32668188755,7835.172526161033
2020.7700205338808,673.6830334235085,2637.2781358163015,1757.915764711571,6676.871282209403,47286.28119408839,25884.66859062194,8459.76744795493
2020.7727583846681,606.3135385599021,2941.298856437737,1774.2729061798286,6687.8770794162165,42557.569440098014,23934.892730274285,9928.110009790209
2020.7754962354552,545.6639671793395,3289.875302711697,1791.7761996893853,6699.124687958949,38300.53379535359,22202.797517088173,11121.667567472443
2020.7782340862423,491.0937028245602,3677.3345262655325,1811.0000902704905,6710.633691971579,34470.20894369508,20665.885175494648,12179.551146238695
2020.7809719370293,441.9807585338209,4044.4826041365077,1823.8408441353874,6722.431539833746,31022.93718719562,19064.91310272293,12723.582758425504
2020.7837097878166,397.7786193821751,4405.108272448279,1860.9799570334924,6734.411116260223,27920.35826274171,17683.484054496992,13246.674151464043
2020.7864476386037,357.9973981840229,4508.976909674693,2067.564069415571,6746.976561991653,25128.086647673714,16215.790315672739,13054.752657725736
2020.7891854893908,322.17776023376007,4383.131922948467,2445.7859817969697,6762.934046197567,22613.881319176224,15114.284828429063,12584.282186841092
2020.791923340178,289.95973444481893,4133.858673422778,2979.0347289834267,6785.168122966196,20352.475656039653,15069.31127029863,12059.21828128808
2020.7946611909651,260.96197198403786,3888.5215623787367,3468.9349590596353,6816.22429882373,18317.10251813598,15795.434977084265,12024.870284564124
2020.7973990417522,234.8548476277185,3665.542603531925,3898.2421334878372,6855.334846990083,16484.62528149984,16808.403959379088,11835.696643971685
2020.8001368925393,211.36307440537624,3418.017590474515,4303.168298603908,6901.506833370488,14835.721361994034,17731.75371937184,11396.163371217028
2020.8028747433266,190.21675850100735,3111.3097397625697,4740.948722340132,6954.289853510521,13351.446724749545,18792.846998454716,10972.270866423552
2020.8056125941137,171.1938744843788,2840.24431890808,5076.338959399845,7014.248730590629,12016.217250224772,19037.140975675247,10237.420864540873
2020.8083504449007,154.05240215541568,2565.458684331604,5385.9938403019205,7079.574271240175,10813.045372060804,19067.416302940866,9591.181912187294
2020.8110882956878,138.6364780422048,2322.3943451767313,5629.873028714545,7149.913690025945,9730.990924638241,18599.658429314768,8966.661415801911
2020.813826146475,124.77234160138937,2197.344458367705,5702.805102700537,7224.154875256289,8935.221666835521,16943.43928094341,8069.974607207537
2020.8165639972622,112.29467521694801,2052.274047564505,5796.382129998568,7299.409106290215,8041.6930135596795,15696.462723923489,7455.623579392493
2020.8193018480492,101.06485137617703,1877.8470614268563,5923.9550449849885,7376.01670421965,7237.54967429706,14853.029116547725,7306.170180090424
2020.8220396988363,99.91113743861298,1801.7473939704334,5923.112077390866,7454.541019299049,127674.76256200229,13367.734346663105,6587.933223883274
2020.8247775496236,91.95282995574136,1701.08490623593,5953.865863953704,7532.8361670137365,114909.1401552388,43560.14516878291,6250.769130898821
2020.8275154004107,82.7849354473668,1594.9524050479304,5991.001219666807,7611.429343657284,103418.16711134324,71578.09954333793,6125.087969382833
2020.8302532511977,75.64528794681925,1497.4682325463202,6017.057075458098,7690.425931461073,93075.77685930113,93756.63155426101,6047.936747164051
2020.832991101985,73.89340070613281,1423.2766265664789,6014.213953226567,7769.640446913128,83769.60109647643,106203.02619863498,5843.695789340496
2020.8357289527721,89.88820483114071,1407.6277509022666,5935.345683720567,7848.590687958331,84666.60832315756,95583.19176574433,5259.325033399378
2020.8384668035592,95.09935367216393,1376.2928130982602,5884.477608614287,7926.010517331313,76200.43430738171,97367.1874366669,4859.192876959161
2020.8412046543463,85.85620702664687,1331.4090861038442,5862.672853366239,8002.370282887109,68580.20232598549,110403.7268004467,5665.0055954380605
2020.8439425051336,82.30500844080822,1308.2729712265395,5814.001141548393,8078.157208168099,61722.16452309239,108070.74277040346,10547.836193626748
2020.8466803559206,76.01545553364244,1310.9505755611224,5743.272853218129,8152.925369998427,55549.893977424814,97530.81540833876,14355.056494253215
2020.8494182067077,68.41399096066436,1325.0584851274727,5672.807681062124,8226.331209398708,49985.355200911195,87761.53213038518,18296.05889774124
2020.8521560574948,61.57332506133378,1358.7197259651698,5610.886226733043,8298.340500153125,44986.661994401,80007.37918722017,23831.578317283253
2020.854893908282,55.4328531239171,1377.2407120720948,5528.194997161284,8369.12699515224,40485.18844700197,72004.18933270653,22724.850189401055
2020.8576317590691,49.88921398205788,1396.9487557241916,5448.278129771954,8438.335369303371,36436.4102093205,64803.30922349998,22220.225361197263
2020.8603696098562,44.900181181464355,1430.7683099715412,5380.118327349959,8506.02158352595,32792.68782602856,58323.07074519341,25188.432674706495
2020.8631074606435,40.40996622223162,1475.180752923791,5320.2156609410695,8572.38657496343,29513.275281237566,52732.18816806864,28806.38622246052
2020.8658453114306,36.36889891602188,1510.1716437110076,5255.051810440074,8637.571031147243,26561.896129315297,47458.88185273952,29316.124603963075
2020.8685831622176,32.7312926730875,1534.1053372322192,5186.7217327134385,8701.492974893343,23905.163902809672,42712.024165602255,28239.88975917676
2020.8713210130047,35.723523507594734,1539.7279340725966,5115.929842547886,8764.09915375102,21514.54167976782,38440.63265469156,25481.033847352184
2020.874058863792,32.15225451125657,1537.3491070639266,5062.536185558073,8825.35406274646,19362.973909774642,34596.36641332608,23650.23663983594
2020.876796714579,31.090363120146996,1523.328218822981,5017.856484257979,8885.554441471968,17425.897869352582,31135.338537278287,21949.56002715753
2020.8795345653662,39.03634604694549,1506.4779792031975,4967.901611125392,8944.841471297537,15683.292495324195,28021.776833655724,19777.347223725643
2020.8822724161532,52.973157171700635,1498.0676147759161,4904.510951313337,9003.13358441212,14114.933837428165,25219.54660554532,17799.5758428962
2020.8850102669405,62.665040083833034,1494.1320350323156,4842.1060414315,9060.210346489344,12703.307334703033,22697.354097586238,16019.467563700544
2020.8877481177276,56.39856505898722,1488.8856498596776,4811.156554351858,9116.089647413282,11432.99798726349,20427.612855531763,15190.217448116355
2020.8904859685147,81.80205273861219,1488.8856498006276,4730.970612085125,9171.300002195541,137411.85201416793,18384.851473315648,13671.195675014804
2020.8932238193017,107.35679088627604,1488.8856503225077,4652.121106539729,9225.022669773174,123670.73834311438,16546.37126222916,12304.075451771461
2020.895961670089,96.62349761557768,1499.3866747041548,4606.593360711891,9277.283989540278,111303.661966992,31481.255227780275,11195.270800047758
2020.898699520876,122.46623796515225,1499.3874899678883,4529.8184478613775,9328.643634757631,100172.87673911858,28334.69874124437,10075.710685580641
2020.9014373716632,148.44175939278185,1499.3875825767034,4454.230094576092,9378.684274006466,90075.97110001164,25478.785947387285,9060.131457993133
2020.9041752224505,151.864162742364,1509.9164224939948,4392.164604641085,9427.2264206746,81068.37121919166,27786.11164612313,8154.118033495959
2020.9069130732375,141.5463895800361,1524.9274149204425,4340.524340690529,9474.601365361039,72961.36522332266,33274.473131821396,7347.662406017119
2020.9096509240246,142.34676712435902,1529.3064752910007,4289.388342777857,9520.985825358823,65665.06531696349,35190.291287787775,6612.879912563478
2020.9123887748117,157.22872961936204,1528.875007485664,4229.960795446465,9566.390778000548,59098.529281898875,32786.01436642868,5951.588950135609
2020.915126625599,183.8658658011651,1528.8750874950035,4159.460230488231,9610.682026767638,53187.97427453505,29507.100320573812,5356.359351388731
2020.917864476386,207.1388907577,1528.8434935754829,4093.652855691151,9653.6758705277,47869.1119787123,26556.354302419215,4949.829386729598
2020.9206023271731,217.98321045876583,1525.7136941866852,4044.5870366531185,9695.455069253469,43082.16654731909,23900.80811949593,6117.329952690313
2020.9233401779602,210.2992034586681,1529.1967559709533,4008.3684320487423,9736.302520995312,38773.663157510644,21612.874597678776,8070.401709949549
2020.9260780287475,189.2696930857583,1549.3917853015037,3985.4934502876285,9776.43395854059,34896.23756983965,20137.210619127924,10593.882893091479
2020.9288158795346,170.34037312344108,1582.4005387231243,3979.1346974889507,9816.074647863623,31406.180398819743,19242.6952780282,12583.373340588456
2020.9315537303216,153.30541648300903,1612.7284602538052,3958.850422756583,9855.500312058626,28265.440888001354,17720.06594019643,13386.303522487287
2020.934291581109,180.73464321696957,1612.728491455982,3892.869621726673,9894.47978612478,109215.69107745585,15948.058388341602,12047.675800163814
2020.937029431896,208.27070676509356,1612.728491455982,3827.9884587955357,9932.252785507795,98294.14088085576,14353.252135540535,10842.9079074244
2020.939767282683,235.8067705626957,1612.728491455982,3763.1072984334246,9970.025782072304,87372.57177311018,12758.446296706376,9638.140327408018
2020.9425051334701,263.34283436029784,1612.728491455982,3698.2261380713135,10007.798778636812,76451.00266536459,11163.640457872216,8433.372747391637
2020.9452429842574,290.8788981579,1612.728491455982,3633.344977709202,10045.571775201322,65529.433557619006,9568.834619038054,7228.605167375255
2020.9479808350445,318.4149619555021,1612.728491455982,3568.4638173470908,10083.344771765831,54607.86444987342,7974.028780203896,6023.837587358875
2020.9507186858316,345.95102575310426,1612.728491455982,3503.5826569849796,10121.11776833034,43686.295342127836,6379.222941369735,4819.070007342493
2020.9534565366187,373.4870895507064,1612.728491455982,3438.7014966228685,10158.89076489485,32764.72623438225,4784.417102535575,3614.3024273261117
2020.956194387406,401.02315334830854,1612.728491455982,3373.8203362607574,10196.663761459358,21843.157126636666,3189.6112637014153,2409.534847309731
2020.958932238193,428.9337277279566,1612.7284602788002,3312.8528222859154,10230.148632231729,14874.276869089028,2171.991062218599,1640.7942567814807
2020.96167008898,447.83790356594966,1593.4957882565448,3286.422803923233,10257.335046778668,13386.845839421065,1954.7914678753996,2630.5000017522425
2020.9644079397672,472.12803528552007,1589.7328043614705,3239.652072736838,10284.00653014056,12092.50190656174,1759.3098848926377,2493.787202054235
2020.9671457905545,500.73124739063036,1589.732762370628,3185.6579330848076,10309.825399678324,30000.81266144412,1583.3782387782376,2244.4091827886177
2020.9698836413415,529.4051915239361,1589.7327108146249,3132.5637381215984,10334.673602064222,67477.05667184888,1425.0417792882254,2019.9701188180861
2020.9726214921286,548.5374453692928,1579.8665929260842,3099.8302798628333,10358.568824366173,60729.35811564266,2639.8635861429243,2144.7625960518017
2020.975359342916,570.1406955554019,1574.7232887397586,3060.512547006434,10381.854511222788,54654.777439257596,3113.374229221013,2047.6056037937938
2020.978097193703,593.6803677737687,1571.842945081075,3017.715920308695,10404.419709360847,49189.22138211472,3225.1044257873436,1861.1752210599582
2020.98083504449,608.0245438466459,1566.4414623768994,2987.4110294489356,10426.209806851912,44270.23463149445,4372.666286271128,1846.9068261378227
2020.9835728952771,624.8391309604107,1566.0012215979468,2950.239320146485,10447.43506981955,39843.178491449224,4937.5396745747485,1705.5289145735649
2020.9863107460644,653.8892133066245,1566.0013480370878,2901.0692213885136,10467.982859792168,35858.70097273721,4443.882922461176,1534.971895763293
2020.9890485968515,682.940223086952,1566.0013480370878,2851.8985660527387,10488.530405347616,31874.38312359229,3950.128955003701,1364.4190043059366
2020.9917864476386,711.9912328672796,1566.0013480370878,2802.7279107169643,10509.077950903062,27890.06527444737,3456.3749875462263,1193.86611284858
2020.9945242984256,741.1797849191665,1566.0013480370878,2755.5595154699326,10527.485694098215,29590.85764913128,3083.2493951733604,1064.9838424260433
2020.997262149213,770.4501113900216,1566.0013480370878,2709.633522169313,10544.56926092798,95298.24918561743,2774.924390338991,958.4854356221147
2021.0,799.7672418042538,1566.001347940444,2664.472959233988,10560.840593545712,85768.4628287701,2497.4318159150766,862.6368370948373
2021.002737850787,819.9762326872046,1559.6016370929228,2635.6175052504673,10576.314667493803,77191.61518379401,4639.4065304791775,1206.365948144701
2021.0054757015744,835.9785784547192,1557.5955718369207,2607.097827258488,10591.265964974269,69471.56269532001,6203.683325727062,1450.01424060556
2021.0082135523614,863.79612782482,1557.7274139914439,2565.1418265664406,10605.700474141688,62524.338030444145,5583.330949899388,1305.0153216699116
2021.0109514031485,893.2712684371414,1557.7280579867731,2522.3856809364006,10619.408735164081,56260.04594359861,5023.95678088586,1174.2687216939476
2021.0136892539356,915.9954168627263,1557.8151942168026,2487.0566921495515,10632.35433929532,50633.9467454553,4982.001116557475,1128.5839450569297
2021.0164271047229,931.4062436719705,1558.7073363665024,2458.8603999153825,10644.67556257054,45570.537361437484,5627.906463667378,1212.889246650916
2021.01916495551,943.6560494379686,1562.3586996320614,2431.5689761903877,10656.493717263987,41012.83752886996,6149.0946237624075,1300.6216279311627
2021.021902806297,972.0383679885696,1562.7703102905684,2391.872599923201,10667.824064322065,36911.48768584417,5534.178144675218,1170.5576956907794
2021.024640657084,1001.6694935911306,1562.778216979666,2351.9906036943516,10678.494928259255,33200.65911091762,4977.809731578418,1052.8778308612252
2021.0273785078714,1031.3243088358486,1562.778216979666,2312.1260603622986,10689.13255634659,29509.51034233321,4424.391917110896,935.8220612921472
2021.0301163586585,1060.9791240805666,1562.778216979666,2272.261517030245,10699.770184433926,25818.361573748793,3870.9741026433744,818.7662917230692
2021.0328542094455,1090.7200037456462,1562.778196186303,2234.3585269122977,10708.360215680143,32253.117384982175,3481.2037249339364,736.326191130944
2021.0355920602328,1113.0732607212994,1559.3884166973598,2207.921613578014,10716.261551527718,29027.805901163563,3259.782318571076,937.4905024771657
2021.03832991102,1142.8531981912517,1559.3853922715953,2171.1315733621504,10723.702578699393,26123.66175094778,2933.85796276782,844.0847915905856
2021.041067761807,1172.6550784344015,1559.3853908115666,2134.7654113163976,10730.694761962019,23425.730696777686,2630.869588171672,756.9246924997841
2021.043805612594,1195.8032617071913,1557.9263161864208,2107.323930019982,10736.87503461079,21083.152078902338,2396.9549873087635,816.5487908777753
2021.0465434633813,1197.154785657415,1552.034583479939,2106.5860532971187,10742.581020089916,18974.828986182853,2658.2861835580456,1329.4168399528392
2021.0492813141684,1219.70393247481,1553.9093756050654,2076.911971861304,10748.259062583205,17078.03459214656,2392.48291148092,1200.8105087996241
2021.0520191649555,1249.5789651026153,1553.9094187118487,2042.2968404320202,10753.427018277911,100290.4997733131,2153.2324701102766,1080.728417555371
2021.0547570157426,1279.4683086236062,1553.9094187118487,2008.2585448981702,10758.003870290773,90263.70447821454,1937.9086068498275,972.6552664983383
2021.0574948665299,1309.3579781091926,1553.9094187118487,1974.2349950404464,10762.565650662911,80260.69038939645,1723.144476479072,864.8630508480903
2021.060232717317,1339.2722397902012,1553.9094187118487,1941.325654080002,10765.988629942347,72225.05266391336,1550.6245896879173,778.2736338497897
2021.062970568104,1369.1867736046513,1553.9094187118487,1908.4306613705432,10769.396988837354,64212.05754639622,1378.5908305828216,691.9282090874306
2021.065708418891,1399.1198568634998,1553.9094187118487,1876.622663426142,10771.69980352291,57789.652940890235,1240.7060089813203,622.7224697523357
2021.0684462696784,1429.0529540931911,1553.9094187118487,1844.8154857366328,10774.001783982727,51368.44718625061,1102.8469259230383,553.5296488435926
2021.0711841204654,1458.9861435505159,1553.9094187118487,1813.016058964023,10776.295921298013,44956.63067771044,965.1894238305963,484.43800339139955
2021.0739219712525,1488.9380187096165,1553.9094187118487,1782.788731490759,10776.999273612175,40448.3939838713,868.4005339288461,435.8587137547745
2021.0766598220398,1518.8900171241314,1553.9094187118487,1752.5717971746917,10777.692109513728,35952.730916100256,771.8815915457865,387.41491341563454
2021.0793976728269,1548.8420155386466,1553.9094187118487,1722.3548628586248,10778.384945415279,31457.067848329214,675.3626491627269,338.9711130764946
2021.082135523614,1578.7970951014165,1553.9094077465752,1692.9535125108516,10778.259127165555,27690.036529383353,594.487146799269,298.3793302487313
2021.084873374401,1604.7279632998213,1547.7732248006237,1674.9003116119052,10776.945542812051,24921.032236363586,605.1855161677453,543.257405276111
2021.0876112251883,1621.858728517111,1544.594984729493,1662.98652356954,10775.334705708256,22428.895572661906,673.4383487692442,902.3631338746637
2021.0903490759754,1646.0557705697993,1546.4352617378363,1639.1821186595232,10773.529691557236,20185.99480091608,608.0924013213646,859.5075742751906
2021.0930869267625,1666.296445533107,1549.9000596296144,1618.1009955426211,10771.333241819044,18167.1846599416,576.0128698569272,880.0204640322402
2021.0958247775495,1636.2126013144582,1575.8874941721347,1625.1674522677563,10768.791094770035,16350.463237257072,838.0959478220267,1584.5702071914188
2021.0985626283368,1572.669582645701,1642.345003721215,1625.0983180736616,10766.373638083805,14715.353348563976,1004.9473617180247,1982.239384444797
2021.101300479124,1602.5932705921682,1642.3458230593212,1598.0136531248017,10763.961695748094,13243.811239315402,904.4568435480472,1784.0232863420044
2021.104038329911,1632.51808466911,1642.3458230593212,1570.9286811569073,10761.549753639045,11772.275904459004,803.9621073762448,1585.7993478975247
2021.1067761806983,1662.442898746052,1642.3458230593212,1543.843709189013,10759.137811529998,10300.740569602607,703.4673712044423,1387.575409453045
2021.1095140314853,1692.3534396550017,1642.3458230593212,1517.7337759081975,10755.765103901856,9147.074746336237,624.6788243676841,1232.1665474251183
2021.1122518822724,1722.249166964201,1642.345836041921,1492.4382214088048,10751.59281810946,15420.418431554202,562.2109650217197,1108.9499244904537
2021.1149897330595,1699.9872363033257,1662.6394579451267,1499.416876728305,10747.01037154763,13878.379281981997,873.3195402896846,1154.6033906389928
2021.1177275838468,1693.9329633647642,1672.2209200474729,1500.771191145946,10742.556767966202,12490.516429744075,979.2784826910801,1099.9715663320037
2021.1204654346338,1709.8260157457119,1675.3898600691793,1486.5559116946968,10738.13795501479,11241.473361372246,912.6913008078324,989.9738920169019
2021.123203285421,1739.673441908158,1675.389866471847,1461.7799999873362,10733.494334157036,29446.66257118445,821.4221449423683,890.9763402857295
2021.125941136208,1769.5080760841713,1675.3897656999532,1437.4171991925048,10728.450501547748,26502.009260031526,739.2816275193353,801.8786769906546
2021.1286789869953,1792.9269469285741,1668.3049525496572,1426.9471013662821,10723.014441679863,23851.806918883758,770.4922460385621,721.6917942223337
2021.1314168377824,1777.0668259609185,1617.8019845041124,1499.33375697571,10717.418775083634,21466.62046134765,1704.7159985336552,746.1431905089802
2021.1341546885694,1753.5387231282202,1572.649610402097,1572.8164926783263,10713.044416315728,19319.867918992866,2553.8341518999414,793.0580021952576
2021.1368925393565,1706.2476197860194,1527.9718830631662,1668.351033054469,10709.90660662071,17387.77501536546,3490.9989686942854,996.1331457784399
2021.1396303901438,1713.1862325851484,1523.9598476479546,1667.3888473604304,10708.370114930829,15648.981539012726,3245.58305270592,902.2742068741095
2021.1423682409309,1742.9411316632168,1523.9584114695867,1639.6113620279311,10706.822037363632,14082.486372738706,2920.8521737618507,811.9620928190217
2021.145106091718,1746.1093287955357,1514.6056364791048,1648.2305211230753,10704.815356126643,12674.162013819414,2801.678227858957,758.3731079757513
2021.1478439425052,1720.182796091038,1495.5117689394174,1695.5365799834472,10702.957597510454,11406.740098036766,2777.465755867351,1082.431635716793
2021.1505817932923,1677.0850436903304,1504.8910122671323,1730.7479170821284,10701.892669484763,10265.975716036695,2704.7210114970258,1284.848181424156
2021.1533196440794,1706.8331087819881,1504.8910271538555,1701.9022031570569,10701.418203431453,15127.71056765338,2434.2490528726744,1156.3640864757415
2021.1560574948664,1736.579962764637,1504.8910271538555,1673.5371661967574,10700.464286409098,13614.939754622192,2190.824134025861,1040.7276713868864
2021.1587953456537,1766.326816746641,1504.8910271538555,1645.1721294774732,10699.51036914638,12102.168697856854,1947.3992287385934,925.0912627393122
2021.1615331964408,1796.06846582966,1504.8910271538555,1617.7486064008897,10697.620143139944,10890.675826949575,1752.453980356651,832.484598769596
2021.1642710472279,1825.807450133918,1504.8910271538555,1590.5623117839077,10695.495353452665,9742.282448398519,1567.6622760352852,744.7012677650274
2021.167008898015,1855.543753903512,1504.8910271538555,1563.6110874651035,10693.138174001884,8656.077680496688,1392.8757916440356,661.6708099271651
2021.1697467488023,1885.267922895726,1504.8910271538555,1537.5509011192398,10689.902091355547,12168.867860278431,1253.5881519802383,595.5037001948559
2021.1724845995893,1914.9832259474776,1504.8910271538555,1511.9250497429657,10686.240539680068,10951.98352020629,1128.2292397962192,535.9532841032061
2021.1752224503764,1944.6942576596116,1504.8910271538555,1486.4810510862073,10682.401406624698,9786.922075822982,1008.2079596462283,478.93845326060426
2021.1779603011637,1974.3889968158846,1504.8910087381325,1461.7063990368597,10677.90923793349,15417.512960846421,907.3871551823013,431.0446038970403
2021.1806981519508,2002.0311854739232,1501.9809656506486,1442.2949256499683,10673.016465749832,13875.762165703083,816.6484306942692,387.94013924632736
2021.1834360027378,2031.6842554938446,1501.959411516877,1418.285825784818,10667.821949728836,12484.021736365652,734.7385056335272,349.0297017319784
2021.186173853525,2061.353296495899,1501.959411516877,1394.247577023985,10662.619057487615,11096.445519795343,653.0736625641002,310.23568780734564
2021.1889117043122,2091.0223374979532,1501.959411516877,1370.2093282631522,10657.416165246392,9708.869303225034,571.4088194946733,271.4416738827129
2021.1916495550993,2120.691378500008,1501.959411516877,1346.1710795023193,10652.21327300517,8321.293086654727,489.7439764252464,232.64765995808017
2021.1943874058863,2150.360419502062,1501.959411516877,1322.1328307414867,10647.01038076395,6933.716870084418,408.07913335581947,193.85364603344743
2021.1971252566734,2180.0294605041163,1501.959411516877,1298.0945819806539,10641.807488522727,5546.1406535141095,326.41429028639254,155.0596321088147
2021.1998631074607,2209.6378156501933,1501.9593312429934,1275.7610966765715,10634.960598954613,4749.369020427842,279.5211316195381,132.78371955789294
2021.2026009582478,2234.777733012901,1491.617579691129,1269.2650236093232,10627.08640621102,4274.431968461566,260.87614381697625,176.25835306789435
2021.2053388090349,2258.041333918485,1483.6824715987248,1262.325248953092,10619.125588054072,3846.9504207884297,234.78702386585903,226.27763092732005
2021.208076659822,2285.9480612429893,1482.7246153933054,1243.8590171953877,10611.070848692689,3462.4137963469248,211.30828669896923,203.67569163656023
