year,I_H_no_intervention,I_H_with_intervention,E_H_no_intervention,E_H_with_intervention,R_H_no_intervention,R_H_with_intervention,S_H_no_intervention,S_H_with_intervention,S_M_no_intervention,S_M_with_intervention,E_M_no_intervention,E_M_with_intervention,I_M_no_intervention,I_M_with_intervention,difference,reduction_percent
2020.567419575633,645.0320874759273,377.46254056855634,1676.9853832409076,2612.410455599641,6707.070949673156,5898.231432303743,2246.732642603952,2690.239472119406,3100.082965265595,3159.865026872194,281.244191825012,124.04145640264623,201.4303461981987,99.89139776189856,267.5695469073709,41.48158705629612
2020.5701574264203,661.5305856263612,383.1665337808535,1669.585215446535,2608.618660443431,6699.444048922565,5888.362438482832,2245.689112998479,2698.62416788423,2789.876226547653,2843.7521507449587,293.4100298130064,128.14510590818145,198.58792495078157,97.4108253750436,278.36405184550773,42.07878787372204
2020.5728952772076,678.0483787497461,388.8084434835078,1662.461536786738,2604.9662431717284,6692.114353988921,5878.615829090718,2244.052593468536,2706.809184845391,2510.829527260643,2559.320380139699,301.3044549470436,130.38982101705778,195.25069438104453,94.74804234553709,289.2399352662383,42.6577135689887
2020.5756331279945,694.3246392997198,394.25790969792496,1655.2768609488544,2601.33708444956,6685.070670852911,5868.989070304195,2242.4325918924583,2715.0435361396667,2258.808516903314,2303.128559359904,304.51963310263545,130.57158306949296,190.7335122541996,91.6056625786667,300.06672960179486,43.21706484511847
2020.578370978781,711.7555017451783,400.1174675957433,1646.9228337422255,2597.2593703339417,6678.327455159838,5859.480588816954,2240.5268723467016,2723.198073844704,2032.9249848983463,2072.8103394345726,278.90944643362513,118.81102838259818,171.66274822579533,82.44487502252788,311.63803414943504,43.78442223281995
2020.5811088295688,734.5358797017377,408.1886847272509,1634.3945876594512,2591.4977820372665,6671.893211026443,5850.095819202859,2237.1368846063137,2730.701114623964,1829.6289568872623,1865.5250983199155,279.6829724281548,117.66890939798589,180.857238786415,85.49541657566729,326.3471949744868,44.42903389647921
2020.583846680356,762.2342646135725,418.2912167645888,1622.1955589820736,2585.724160000006,6665.856118176476,5840.871223881832,2228.102521221823,2736.024699944913,1646.6559281793343,1678.9622019939547,278.940202179616,115.53273636279218,197.5237700631309,91.90569960953177,343.94304784898367,45.123010577771836
2020.586584531143,780.5821569734109,424.42788611139343,1616.472577087741,2582.6774843838075,6660.296894112706,5831.840324310914,2221.464734820087,2742.393505785225,1481.9708598025338,1511.0628087456107,270.0993042292545,110.39324406134422,201.17907502786605,92.66552746774649,356.1542708620174,45.626750199229726
2020.5893223819303,793.8300062545663,428.41521291489937,1614.165050046407,2581.086278326551,6655.05813705646,5822.935444129098,2216.1910696365085,2749.3301652207933,1333.7188364801175,1359.8199084405258,257.81421701071406,104.17861376101447,198.8810060689273,90.83810214813802,365.41479333966697,46.03186960187611
2020.5920602327171,806.7405833914046,432.2161082737932,1613.235381122882,2580.0766005505257,6650.054472373196,5814.122056371799,2209.6417261064566,2755.780235395225,1200.2757871713045,1223.7724089537687,246.19216585323383,98.42108158567048,195.48234853582903,88.50142470206882,374.52447511761136,46.42439996549722
2020.5947980835044,809.8879947723872,431.8975944514856,1612.5821239525849,2579.450366823696,6645.280788672644,5805.396325323646,2212.3491555963237,2765.8786139925164,1080.2462979861866,1101.3591982055148,224.6396815757369,89.19956019479447,180.98729964759505,81.51298800480627,377.9904003209016,46.67193522570154
2020.5975359342915,815.2985850231757,432.4741795022933,1610.5319437351202,2578.2721731066176,6640.572371487125,5796.689350217594,2214.1250627485174,2775.615097764835,972.1664120207196,991.175270905732,206.5916536604523,81.45761537427352,169.92592264807192,76.03132374231647,382.82440552088246,46.955117125586604
2020.6002737850788,828.6941990128996,436.2789525947673,1606.5141926690465,2576.209669929673,6635.967326318668,5788.015895741588,2209.7801449933245,2782.974182325314,874.9491463207695,892.0522181744894,195.9405369041069,76.57918300941809,167.76516142242886,74.29238697202702,392.4152464181323,47.35344435686389
2020.6030116358656,843.6185463561844,440.6554395985043,1602.3874278718558,2574.0962096780363,6631.596914451727,5779.429492453845,2203.78087431417,2789.725458860957,787.4027352813467,802.8309221611759,186.20131638271815,72.18745637425205,163.26180806630165,71.54386455529371,402.9631067576801,47.766032230821175
2020.605749486653,857.9035700556121,444.7828589217022,1599.153550489659,2572.3007750535176,6627.487919243429,5770.939651570187,2197.26662320524,2796.311215045938,708.6441392126811,722.5436858070117,176.72987460920405,67.9635577224279,162.29884652564564,70.31408139447859,413.12071113390994,48.15467909838982
2020.60848733744,873.3903363230108,449.3726402026287,1596.285384135074,2570.6052982257365,6623.62872514286,5762.541344508945,2188.935117393,2802.243117654032,637.7770155905208,650.2403735850183,168.1109548966811,64.14318861272375,161.707338537423,69.25309143011079,424.01769612038214,48.54847580584694
2020.6112251882275,887.4588954313058,453.2925819059958,1591.6502942760708,2568.328926886132,6620.037142598101,5754.242591173768,2183.521130688467,2809.326200625452,573.968714918017,585.1790723969136,157.59114611242617,59.70663858815822,156.38386126083847,66.36893646412052,434.16631352531,48.922413844790505
2020.6139630390144,895.033368459663,454.58816797730657,1586.5047457355815,2566.0063926622524,6616.690915091061,5746.0324096505465,2184.8663337076327,2818.9912303012406,516.5686823230587,526.6604490565629,143.80274627028123,54.18680716846186,144.83193825876134,61.09494998281077,440.4452004823565,49.20991954080495
2020.6167008898012,903.4431612031882,456.2023925530494,1579.8125758512524,2563.105937074826,6613.479869312118,5737.865695367765,2186.787656627381,2828.8720755957074,464.897050826459,473.91088690250257,131.5457722940851,49.291668032433904,134.47571801901182,56.361720278593005,447.2407686501388,49.50402945709525
2020.6194387405887,925.0964147403388,463.0113909642545,1567.843029719914,2558.0042492242947,6610.4180891150345,5729.748847095077,2180.5936294186554,2835.7095133077246,418.4058441812336,426.51535645656975,125.42691248183652,46.6079906596105,132.69597739900013,55.05515950214152,462.0850237760843,49.94993131670334
2020.622176591376,943.8537375454704,468.6691241012052,1557.428683584506,2553.527351328234,6607.725422486278,5721.767499247945,2175.3712193776905,2842.9379259139646,376.5626698213296,383.8546604005863,118.88447266322794,43.838098031779474,126.74907579952618,52.13946380519848,475.18461344426515,50.34515354889645
2020.624914442163,960.7913752593296,473.5981675071129,1547.9563225758966,2549.4422242455057,6605.352898563037,5713.90199544929,2170.706366595684,2850.387413389439,338.9055891558673,345.4478744679685,112.65073368489442,41.20434862307165,122.96304998473312,50.13974391741407,487.19320775221667,50.707491792452565
2020.62765229295,971.9155745195244,476.2327747532782,1540.2170514035995,2546.1172293063414,6603.267795622686,5706.140713108452,2169.834441448136,2859.266983423279,304.9963151229849,310.9008975134183,105.00474177555044,38.13649175499951,115.97885548869974,46.97167087740051,495.6827997662462,51.00060259979799
2020.6303901437373,984.1347779988006,479.2588922877569,1531.383683637165,2542.402458199741,6601.374479286847,5698.444465161612,2168.7698220711327,2868.0797849422365,274.4831175017402,279.800278817427,98.15416534334364,35.4002262311929,109.9769295504253,44.21773193183273,504.8758857110437,51.301498229509676
2020.6331279945243,996.7753831653006,482.4130819652552,1521.6840514263745,2538.3970731982827,6599.689922939095,5690.81930414501,2167.9413054631727,2876.984041282799,247.02245717024283,251.79274234581217,91.81480946437895,32.88899693956868,104.39245745146998,41.663557440357664,514.3623012000454,51.60262882563041
2020.6358658453116,1010.0533808058784,485.77087246785305,1510.8365453879992,2533.997264158916,6598.220888171844,5683.267512931988,2167.407748628219,2886.0057510325914,222.3123598685584,226.58588475601127,85.57133273561794,30.45088665200652,99.46353460468428,39.38537626505851,524.2825083380253,51.90641586880515
2020.6386036960985,1022.4728938138412,488.76943771145073,1499.7200048970042,2529.5309539643995,6596.977748417945,5675.793050576257,2167.775815865148,2895.3758583392405,200.0806274804891,203.925729745305,77.01426200129661,27.4064021569578,89.51735053665125,35.44699922893916,533.7034561023904,52.19732076335711
2020.6413415468855,1027.1384574184517,488.827523629681,1490.820996789655,2526.024556754556,6595.944681792615,5668.3887000036175,2173.470226993217,2906.656420203495,180.06865635700845,183.52061573269887,70.18773327811871,24.841218294836207,80.56386692732823,31.900119650330467,538.3109337887706,52.4087994077964
2020.6440793976728,1021.6545052951832,485.0719019573533,1485.8611206184426,2524.091362687804,6594.992497526348,5661.005781027237,2185.2941395539647,2920.1560549189526,162.05987278853297,165.1481705992306,63.16843340826707,22.355403843540792,72.5066221392306,28.706564552268983,536.5826033378298,52.52094524682753
2020.64681724846,1017.403819517342,481.76309084312135,1480.0268413193514,2521.861547029764,6593.951945503228,5653.5823281774165,2196.847556654014,2933.546034541045,145.84687827496336,148.56308713033758,56.84892125025971,20.11035632752356,65.25289361394096,25.823694173040234,535.6407286742206,52.64780005724074
2020.649555099247,1015.1373638997482,479.21964491404015,1472.7991244009172,2519.107810995723,6592.843920763193,5646.122621615519,2207.877653930078,2946.730823066066,131.24244678340264,133.6984435196879,51.15649613139293,18.09819043058487,59.03510326359008,23.251442725924186,535.917718985708,52.792630637387674
2020.6522929500345,1009.0367585321706,475.2544233787808,1467.1779439657598,2516.9788964798518,6591.700290764815,5638.640786598868,2221.170969731193,2960.734694133848,3565.795556586114,3578.1359770743866,46.0408465994573,16.28837149509367,53.13159360483931,20.9262988987092,533.7823351533898,52.90018729643451
2020.6550308008211,1007.5772421341804,473.0212779747129,1458.8103307042911,2513.833413036713,6590.458119037899,5631.113366276892,2232.668171117566,2974.068643303029,3209.250380649919,3220.4827595844604,247.46206695852476,85.00206807701676,48.70466983928381,19.030749099015416,534.5559641594675,53.05359646940894
2020.6577686516084,1001.627443061756,469.1388384592922,1452.7781843784746,2511.566674353288,6589.195023629232,5623.569348954577,2246.341111924474,2988.1897388241905,5426.511270120287,5547.437816070099,347.510501793247,118.94950481468112,43.83419884019134,17.127647956164047,532.4886046024639,53.16234177597637
2020.660506502396,989.8959319454304,463.1437558708791,1449.9182659897342,2510.499578038248,6587.836228935398,5615.981291467368,2262.719236123375,3003.267875214853,9727.648959344497,9926.362766537684,405.90215654629657,139.3898351320038,39.45076015526225,15.41487804396589,526.7521760745514,53.212884210902025
2020.6632443531828,976.78041683554,456.6626028596763,1447.9022098077724,2509.752456078917,6586.2856782842,5608.31411540064,2279.8292580664256,3018.5912262521065,8755.287391591242,8933.909141005084,486.587982872254,167.36729356077635,35.50556941985365,13.873365457733817,520.1178139758637,53.248181987603836
2020.6659822039696,964.6487077173296,450.5681647605623,1445.393598127756,2508.8230834739297,6584.520798485269,5600.5599435601225,2296.662358663584,3033.7971087967294,7879.729218168605,8040.485229694829,579.7952839243871,199.59910220869932,31.954893053378907,12.485977659576614,514.0805429567672,53.291995194110385
2020.668720054757,954.55938118525,445.2524004720142,1441.786274802703,2507.480055157634,6582.55850619695,5592.725423017367,2312.749200809038,3048.71832194433,7091.750857704831,7236.425707162029,730.8088880062588,251.6645793418824,28.759381887918245,11.23736281252258,509.3069807132358,53.355190965788154
2020.671457905544,947.0695017735454,440.9159269338485,1436.7243654322356,2505.592635711389,6580.433438918646,5584.823773769829,2327.8539568695137,3063.2717641762742,6382.567751622744,6512.767785314487,951.832215900346,327.6761297031543,26.01540415518089,10.113994228329949,506.15357483969694,53.444184813452445
2020.6741957563315,941.5632239940852,437.3284932908408,1430.5707312303214,2503.291766733686,6578.1893589492975,5576.871487551636,2342.1858488202374,3077.5402530151778,5744.303170934732,5861.488075043922,1153.9285398024565,397.02966800401725,76.6968594355492,27.23550776312931,504.2347307032444,53.552933871428685
2020.6769336071184,935.558018673774,433.5731660693555,1433.5934094557058,2503.8624570465704,6575.859700474768,5568.881214608323,2347.9259343896933,3089.14306286709,5169.82982330036,5275.307047445697,1278.068834089317,439.3473704522389,135.46811054069408,47.12756313692535,501.98485260441845,53.656196899046506
2020.6796714579052,930.246687277557,430.08366177185263,1449.6432270405062,2508.4633231371954,6573.436284668482,5560.850233623424,2340.0387640073955,3096.4905820588738,4652.844068014154,4747.764261561683,1295.0080089092253,444.0672528545431,280.736317001933,97.26920048261664,500.1630255057044,53.76670858882308
2020.6824093086927,924.2818151599804,426.3656976552525,1495.3446604536043,2522.5405485793394,6570.931061779828,5552.783094517808,2303.235325600525,3094.626359838944,4187.509065915243,4272.979103699488,1207.516646318528,412.8363552101368,476.3468260815656,164.65845767460945,497.9161175047279,53.87059545454169
2020.68514715948,917.2457575986724,422.27016597581417,1575.582222393662,2547.974976231816,6568.333224319918,5544.676153043859,2233.059558681684,3081.8223053398583,3768.749875913833,3845.600284133424,1118.5630347438446,381.3740429722069,578.9918602688197,199.9497732644014,494.97559162285825,53.96324676591501
2020.6878850102669,907.6726237758452,417.2842101720708,1648.5630420555194,2571.858357707701,6565.625263586358,5536.523151899252,2172.787733576215,3071.5057808123224,3391.858364419806,3460.988538294111,1012.4237126383908,344.58036685611125,619.8790906995565,213.95174192732884,490.3884136037744,54.027013788715806
2020.6906228610544,897.5008617036374,412.1041818907688,1722.0306425998697,2596.534652578156,6562.765344874671,5528.309385389475,2112.779713815757,3060.651180732945,3052.618361032815,3223.2992778595435,913.342609717961,310.5266453914788,629.2713905309441,217.0491694649212,485.39667981286857,54.083143596262175
2020.6933607118413,888.6241323672548,407.408543184939,1820.724149548811,2630.553218595243,6559.743904352015,5520.0317450741,2026.4122767258584,3040.033793737064,2747.275356807139,2900.975656131251,839.4374078382217,287.15359384973704,668.40760089547,230.2792388756125,481.2155891823158,54.152883278150355
2020.6960985626283,875.9082185215603,401.3649135964923,1859.1803277133736,2644.294087808581,6556.582406490204,5511.698513290835,2004.261410268805,3041.0976858954405,12134.82699777265,12503.120605896593,755.49380352557,258.4382542158066,605.140120154974,208.41725529898835,474.54330492506807,54.17728648853718
2020.6988364134156,865.4535117033865,396.146677361924,1934.1297034705,2671.4063957922917,6553.217650299086,5503.287387970395,1943.5593975209736,3028.0426394667384,10921.483977542272,11252.928996121653,1233.5464978919,421.314820937824,599.0605157125551,206.085655539298,469.30683434146255,54.22669479008437
2020.7015742642027,861.0127742000677,392.84235387453134,2021.0280800763264,2703.992819578892,6549.687865988762,5494.8124335104485,1865.0594427287904,3007.66339362748,9829.3271580906,10127.439335444196,1712.2284633200802,584.1808798933566,609.0515566355884,209.14442089595588,468.1704203255364,54.37438727439261
2020.7043121149895,867.259372257801,392.85366679518586,2094.4738917023665,2733.414645774719,6546.093854242062,5486.305621127244,1789.3889447917145,2987.1649668942023,8846.18112961988,9114.357285206028,2032.9023774679465,692.5001348094728,598.1617116568797,205.0632857739857,474.4057054626152,54.70170985037145
2020.7070499657768,893.8354009598188,399.28435261324313,2143.49594070104,2756.043330365716,6542.613617708642,5477.821980993863,1717.699003624443,2967.01713661853,7961.514967245729,8201.942998760707,2261.1229466470177,768.2848516814113,587.850453935375,201.17168258672356,494.55104834657567,55.32909614180828
2020.709787816564,919.9067305477656,405.6926114693156,2149.6331622159096,2762.2144112733044,6539.58577758358,5469.468899374251,1688.9461926466877,2963.21877847448,7165.338445527248,7381.686172831878,2172.778432505709,735.768562181984,529.251140474116,181.08655986499372,514.21411907845,55.89850601182766
2020.7125256673512,962.6309835377996,417.7942560578453,2134.9953530521525,2761.340603558747,6536.997997909351,5461.244984158262,1663.8754284946424,2960.6427568164954,6448.285856602821,6705.317330514514,2101.3321478041075,707.9315677976895,481.4409852053774,164.74963023876933,544.8367274799543,56.59871090764245
2020.7152635181385,1016.3403492053212,434.0572844158126,2107.603125027711,2755.913227640592,6535.126641641642,5453.245167846461,1639.8575471192648,2958.234820688485,5802.896675326503,6034.64149907382,2050.5365920836684,686.6312400490743,440.4060670557671,150.99214885639466,582.2830647895087,57.29213301870747
2020.7180013689251,1111.093045422068,464.89739877818624,2056.1863490500928,2743.57793919234,6534.1611199880645,5445.539033301465,1597.915048533712,2947.8640293193607,5222.60192363926,5431.171649289631,1944.173876318372,642.4421909131286,626.6914617481867,214.24728338113167,646.1956466438817,58.15855380486277
2020.7207392197124,1205.526866152038,496.7728700761828,2027.470999329215,2740.6252870790727,6534.776596515044,5438.367464989205,1532.0090009976393,2926.540678446892,4700.307629121427,4887.989834536732,1872.3273545951213,608.4157753146113,768.935725223722,262.28253490531966,708.7539960758553,58.79205316577897
2020.7234770705,1293.4433546637115,527.2400608959573,2018.308910200677,2746.2182555840795,6536.934191147595,5431.729771735198,1451.5249069819536,2897.54611237612,4229.246294521216,4397.455113849833,1824.4202441137743,582.5562178079693,864.7598703917221,294.23754189359715,766.2032937677542,59.23748349744802
2020.7262149212868,1371.887161290222,554.9728684084439,2023.8759872089888,2759.1786415355787,6540.572239938921,5425.632961646973,1364.3038745558058,2863.377629000357,3806.001083913869,3957.458445837077,1793.5222899498922,563.2457991922086,918.9954553340422,311.7565368375857,816.914292881778,59.54675544258995
2020.7289527720736,1437.6816184207155,579.0475207077415,2031.8571274639128,2773.3322679182043,6545.517196894975,5420.017543957295,1286.011220214332,2831.1926680081124,3425.3861956947085,3561.6926044560314,1735.863089701735,538.1267391319662,913.8807470677272,308.85959531595574,858.634097712974,59.72352200316634
2020.7316906228607,1506.5178525651363,605.4312774182742,2037.94069424382,2788.0569579681805,6551.545042652013,5414.818687236423,1205.4914735329771,2795.710977968475,3082.8283214868293,3205.498640708434,1699.861358218957,520.7523866277866,933.5746958446468,313.67765840469184,901.0865751468621,59.812538803479086
2020.734428473648,1528.2278120394465,614.1218225012856,2041.7896885827995,2796.5124074634264,6558.704224300718,5410.074087831024,1173.2012380709828,2783.7374827956173,33613.377233529594,34693.66919430588,1555.6576485194398,473.9276505996469,858.8887901925534,287.87637996242216,914.1059895381609,59.81477253173861
2020.7371663244355,1507.5132154319992,605.8402115051153,2042.0701817361487,2797.321330956687,6566.205631072068,5405.4873299885485,1186.5618347537268,2796.2248281410034,167441.01474264055,169479.06767575184,1552.3775169265425,471.3067483611768,772.999872042306,259.0887341211498,901.6730039268839,59.811946900146864
2020.7399041752224,1503.728124963634,604.6393767542298,2043.8319247028992,2801.0090226832763,6573.341253583543,5400.775125411084,1181.8774597438692,2798.8780757427653,150697.78035580518,152537.78930499248,7621.141029851459,2246.632450932551,695.6999196665212,233.1796229349184,899.0887482094041,59.790645215946036
2020.7426420260097,1517.401384590029,610.9515701564897,2046.9237563355337,2807.5137979441147,6580.394249296599,5396.055804264731,1158.487272771782,2791.208328226021,135627.71021791766,137283.98963776315,17831.39142570736,5237.960227107024,661.6279155920344,219.8825448862414,906.4498144335394,59.736983479716784
2020.7453798767967,1538.3765133555355,620.6984691378813,2041.7508159725612,2810.2686623625787,6587.655351818294,5391.4545268013135,1135.8518818475577,2783.7357422895825,122061.73709412184,123554.4401723888,25889.223629685024,7601.783284285145,635.6084154457441,209.17536318735975,917.6780442176542,59.65236964103136
2020.748117727584,1592.795825308759,645.750951323386,2014.658303983274,2804.3273108334174,6595.246553207955,5387.028373541939,1101.3617804939577,2769.478664892619,109855.41385770624,111198.84358972062,35345.720362320746,10386.606724286745,644.7698712151847,209.2927127087691,947.0448739853731,59.458020854731394
2020.7508555783709,1622.093164299299,660.5948882387188,1991.3782260676956,2797.0395604108758,6603.72117188387,5383.031862571978,1087.297800743081,2766.3468893697886,98866.00231120209,100078.82988545898,37568.52922863736,11051.489365677491,602.2615644142827,194.12280353304615,961.4982760605801,59.27515738443555
2020.7535934291584,1646.413836702907,674.1919693086217,1966.8145947863245,2787.5757356302984,6612.663359911099,5379.293394422789,1079.0264715936112,2766.3800012296506,88978.66655827155,90069.43845194811,37972.7065682602,11188.284348420975,556.1435083332138,178.182614865092,972.2218673942854,59.05088050895198
2020.7563312799448,1692.4022745160776,699.7663876122713,1929.6690744212056,2771.301426712508,6621.986678888297,5375.792118977749,1061.2881351683598,2761.00906728883,80080.73313726005,81062.4179278968,40021.42535360775,11823.943255867724,1103.2511457446235,339.3716628343763,992.6358869038063,58.65247889646324
2020.7590691307323,1753.1407639950964,734.7452685578269,1931.235170238944,2774.565108245763,6632.050947533016,5372.726688320949,989.3471812268888,2726.259835466819,72072.65180942691,72956.16332735558,38809.93661791905,11540.565898225224,6108.009608983238,1803.566239342911,1018.3954954372696,58.089773300150014
2020.76180698152,1775.6826720328502,750.5619974517974,2172.8084898712136,2910.9338246850048,6643.099763100978,5370.252612478649,890.4243404512598,2576.9763659759024,64865.22840041503,65660.50426580111,35505.57924356198,10621.37901578761,8246.948227397164,2427.7508713711377,1025.1206745810528,57.73107384144637
2020.764544832307,1776.484156937809,754.6459177044526,2374.2764081786954,3030.380767027687,6654.494126422735,5368.048765667366,801.3805380153586,2456.077250191856,58378.54999931088,59093.93422265884,31955.000629838803,9559.151524338216,8705.522891558205,2560.313235754676,1021.8382392333565,57.52025624561361
2020.7672826830935,1755.7914836178452,746.9286885431785,2436.88227506912,3069.9063046805027,6665.870713744098,5365.919204513684,748.5368192146174,2426.8264028540016,52540.3755068092,53184.45045162857,28759.32668188755,8603.22241359441,7835.172526161033,2304.2975729304567,1008.8627950746667,57.45914617354697
2020.7700205338808,1757.915764711571,751.7088679542069,2637.278135816301,3204.84329023412,6676.871282209403,5363.666873414776,673.6830334235085,2289.7894689882605,47286.28119408839,47865.97686208601,25884.66859062194,7776.480786678501,8459.76744795493,2488.1850455497693,1006.2068967573641,57.23862979990153
2020.772758384668,1774.2729061798286,764.4407346206718,2941.298856437737,3420.2490549051663,6687.8770794162165,5361.500367368343,606.3135385599021,2064.2465629060084,42557.569440098014,43079.320665402855,23934.892730274285,7259.071151736607,9928.110009790207,2926.0644266984964,1009.8321715591568,56.91526754660406
2020.7754962354552,1791.7761996893853,777.9913191653997,3289.875302711697,3667.277991201851,6699.124687958949,5359.551695804333,545.6639671793395,1857.7916318830555,38300.53379535359,38770.71191636066,22202.797517088173,6800.963344096557,11121.667567472445,3286.8310442584625,1013.7848805239856,56.57988317401086
2020.7782340862425,1811.0000902704903,792.6666198654536,3677.334526265533,3941.9503747260815,6710.633691971579,5357.834433100686,491.0937028245602,1672.005198129448,34470.20894369508,34893.488991747734,20665.885175494648,6394.39913537849,12179.551146238697,3614.969656735085,1018.3334704050367,56.23044835149283
2020.780971937029,1823.8408441353877,803.7580797826267,4044.482604136508,4202.892285231974,6722.431539833746,5356.365541929758,441.9807585338209,1504.7299253504063,31022.93718719562,31402.580054479866,19064.91310272293,5951.636123021641,12723.582758425504,3795.843445309216,1020.0827643527609,55.93047044827767
2020.7837097878169,1860.9799570334924,827.8224056170021,4405.108272448279,4464.684342343275,6734.411116260223,5355.085814571141,397.7786193821751,1354.193056848163,27920.35826274171,28260.98900571305,17683.484054496992,5569.764734669296,13246.674151464043,3975.926270795452,1033.1575514164902,55.51685538104354
2020.786447638604,2067.564069415571,944.9079729237632,4508.976909674693,4573.8853173876805,6746.976561991653,5354.211123545214,357.9973981840229,1218.7639603662233,25128.086647673717,25434.68577858103,16215.79031567274,5149.36704138597,13054.752657725736,3935.4667031585886,1122.6560964918076,54.29849130668748
2020.7891854893908,2445.7859817969697,1165.6136062041626,4383.131922948467,4539.886341301015,6762.934046197567,5355.289125260336,322.17776023376007,1096.877909250873,22613.881319176224,22891.01570650289,15114.284828429065,4861.467153060735,12584.282186841092,3807.015644115338,1280.1723755928072,52.341962261646366
2020.791923340178,2979.0347289834267,1491.8725741051264,4133.858673422778,4424.304895988864,6785.168122966196,5360.037788143141,289.95973444481893,987.1695394720472,20352.475656039653,20601.484670676768,15069.31127029863,4975.861697068413,12059.21828128808,3664.041269021434,1487.1621548783003,49.92094051168659
2020.7946611909647,3468.9349590596357,1810.6341251688527,3888.5215623787367,4289.966707273091,6816.22429882373,5370.215875562572,260.96197198403786,888.4497128021,18317.10251813598,18541.27625204941,15795.434977084264,5420.790758177168,12024.870284564124,3673.932844273258,1658.300833890783,47.80432188732411
2020.797399041752,3898.242133487837,2107.2797049096653,3665.542603531925,4152.095655185037,6855.334846990083,5385.655425353427,234.8548476277185,799.5584798899512,16484.62528149984,16686.18318143402,16808.403959379088,6009.850730058125,11835.696643971683,3636.716133231442,1790.9624285781715,45.94282159111961
2020.8001368925395,4303.168298603908,2395.786612673522,3418.017590474515,3988.490517024569,6901.506833370488,5405.994530533044,211.36307440537624,719.5536636878616,14835.721361994034,15016.542933570256,17731.75371937184,6581.583862121164,11396.163371217028,3518.521000477865,1907.3816859303856,44.32505432216547
2020.8028747433264,4740.948722340132,2707.7979033333745,3111.3097397625697,3783.0354655765295,6954.289853510521,5431.099880374203,190.21675850100732,647.5756005638701,13351.446724749543,13514.414976029164,18792.84699845472,7228.424305838126,10972.270866423552,3405.404729748992,2033.1508190067575,42.88489368016607
2020.8056125941137,5076.338959399845,2949.9713475942035,2840.24431890808,3599.9135574076818,7014.248730590629,5461.332892317986,171.1938744843788,582.7938756750368,12016.217250224772,12162.469176576058,19037.140975675247,7520.883044748452,10237.420864540873,3191.1141744572933,2126.367611805642,41.887817752363674
2020.8083504449007,5385.9938403019205,3175.29011403006,2565.458684331604,3412.3225079348613,7079.574271240175,5495.510864142556,154.05240215541568,524.4724383672404,10813.045372060804,10945.344712513896,19067.416302940863,7711.52108676219,9591.181912187294,3009.903041419509,2210.7037262718604,41.045418762453245
2020.811088295688,5629.873028714545,3355.898944369031,2322.394345176732,3245.2733563114293,7149.913690025945,5533.354487052414,138.6364780422048,473.5294315386899,9730.99092463824,9850.123697712965,18599.658429314768,7666.653954625345,8966.661415801911,2840.785010380569,2273.9740843455143,40.39121437992226
2020.813826146475,5702.805102700537,3417.2937784166456,2197.344458367705,3158.95894513591,7224.154875256289,5574.125902390304,124.77234160138936,458.10549332870096,8935.221666835521,14270.25692993997,16943.43928094341,7053.402754022342,8069.974607207537,2556.7093654466444,2285.511324283891,40.07696709118812
2020.8165639972624,5796.382129998568,3493.545460056079,2052.274047564505,3060.5514535471198,7299.409106290215,5615.809072207888,112.294675216948,439.0060334604743,8041.693013559679,12843.64626208611,15696.462723923489,7164.935129243932,7455.623579392493,2398.129575862538,2302.8366699424896,39.72886221604334
2020.8193018480488,5923.9550449849885,3594.241806542025,1877.8470614268565,2944.599072318378,7376.01670421965,5658.6488224670575,101.06485137617705,411.8502179441039,7237.54967429706,11559.339102855023,14853.029116547725,7502.794321875706,7306.170180090424,2420.9226543268023,2329.7132384429633,39.3269905114357
2020.8220396988363,5923.112077390866,3604.067321521017,1801.7473939704332,2895.075792049693,7454.541019299049,5703.049702783425,99.91113743861298,407.5750029174274,127674.76256200227,143682.37508947897,13367.734346663105,6980.034326533196,6587.933223883274,2211.282609614884,2319.044755869849,39.152471294978255
2020.824777549624,5953.865863953704,3636.731765665478,1701.08490623593,2829.431418672698,7532.836167013736,5747.492696038068,91.95282995574136,396.5398388953195,114909.1401552388,129316.63500409172,43560.14516878291,21820.154217740783,6250.769130898821,2150.901016007855,2317.134098288226,38.918144130803746
2020.827515400411,5991.001219666807,3674.285336177864,1594.9524050479304,2762.068401026489,7611.429343657284,5792.358299528532,82.7849354473668,381.911582538675,103418.16711134324,116384.84481477152,71578.09954333793,35661.223684962126,6125.087969382833,2173.987235412296,2316.715883488943,38.66992842337943
2020.8302532511975,6017.057075458098,3704.124397401092,1497.4682325463202,2702.93653379298,7690.425931461073,5837.726779886958,75.64528794681925,366.2638081905316,93075.77685930111,104746.01636381076,93756.631554261,46680.3471829546,6047.936747164051,2211.622112229579,2312.9326780570054,38.43960010768079
2020.832991101985,6014.213953226567,3713.213833991952,1423.2766265664789,2660.3730585524595,7769.640446913128,5883.467366539654,73.89340070613281,354.425160187496,83769.60109647643,94268.75154875612,106203.02619863498,52921.32629544255,5843.695789340496,2187.4170440637904,2301.0001192346153,38.25936584780379
2020.835728952772,5935.345683720567,3666.9407997231,1407.6277509022666,2651.807615912284,7848.590687958331,5929.235172264811,89.88820483114071,363.9237313713672,84666.60832315756,157889.1608399888,95583.19176574433,47629.76410299607,5259.325033399378,1968.6843118495688,2268.4048839974666,38.218580768079526
